gen island best mean std
0 0 65.750025 0.269017 15.616072
0 1 30.174 -2.493784 8.288951
0 2 38.773463 -0.685806 11.214507
0 3 39.846708 -0.483933 11.175684
0 4 74.738508 -0.363827 14.304258
1 0 74.742332 12.727323 24.970564
1 1 74.738508 5.572187 19.263483
1 2 65.74425 9.494704 20.214362
1 3 56.773463 7.134488 18.788033
1 4 74.738508 6.233882 25.719113
2 0 86.99141 22.639175 27.387573
2 1 74.738508 16.334807 25.738494
2 2 87.640905 16.510126 26.507282
2 3 74.855814 7.246964 20.038562
2 4 74.74425 7.05997 25.018176
3 0 85.79141 24.817978 23.37651
3 1 74.738508 21.062572 26.704002
3 2 87.640905 33.623123 31.377372
3 3 56.773463 8.898501 18.338879
3 4 89.413791 18.673609 35.637279
4 0 86.99141 34.758028 27.66798
4 1 87.240905 30.310566 25.638809
4 2 87.640905 45.134306 25.485408
4 3 56.773463 11.235168 18.365935
4 4 89.413791 24.948341 36.813391
5 0 86.99141 35.648617 29.590461
5 1 87.240905 39.316222 28.875061
5 2 87.640905 51.190288 18.626039
5 3 56.773463 15.838263 20.249314
5 4 89.413791 42.886046 30.743146
6 0 86.99141 41.86569 30.396409
6 1 87.240905 51.22388 21.566468
6 2 87.640905 50.862428 20.33094
6 3 56.773463 17.450767 19.967992
6 4 89.413791 47.773846 33.58624
7 0 86.99141 35.047917 32.541065
7 1 87.840905 58.490424 24.043419
7 2 87.640905 43.902689 27.106155
7 3 56.773463 26.937643 25.118208
7 4 89.413791 56.301875 28.448079
8 0 86.99141 46.335662 25.676924
8 1 87.840905 51.394849 23.247867
8 2 87.640905 50.040932 24.007794
8 3 74.74425 33.89215 28.395163
8 4 87.19141 35.278332 36.941637
9 0 86.99141 60.338458 20.93557
9 1 87.840905 58.806691 21.323017
9 2 87.640905 54.290095 15.043887
9 3 85.611736 46.060288 26.488471
9 4 87.99141 29.286612 33.079998
10 0 87.011736 63.507565 23.285208
10 1 90.962129 62.167916 20.387964
10 2 87.640905 55.810347 20.61
10 3 85.611736 43.507718 27.624332
10 4 87.99141 35.59874 34.276346
11 0 87.793424 58.9264 28.58099
11 1 90.962129 61.763069 22.854959
11 2 87.640905 39.024913 26.65215
11 3 87.011736 43.269064 29.101805
11 4 87.99141 47.045465 31.771114
12 0 87.793424 50.26587 29.154952
12 1 90.962129 53.515791 29.635606
12 2 87.640905 47.460799 24.925097
12 3 87.011736 41.655031 30.663993
12 4 87.99141 43.101516 33.337038
13 0 87.793424 50.941881 30.383716
13 1 90.962129 57.215474 25.699242
13 2 87.640905 52.570218 22.680403
13 3 87.011736 48.879195 29.151956
13 4 87.99141 49.276586 31.80715
14 0 87.793424 52.058035 31.737904
14 1 90.962129 51.62631 26.810967
14 2 89.1894 54.74019 20.211718
14 3 87.011736 46.192796 24.281001
14 4 87.99141 46.258861 32.837034
15 0 87.793424 53.682389 33.208193
15 1 90.962129 33.635783 35.115387
15 2 87.640905 56.438847 17.326273
15 3 87.011736 51.385355 25.816263
15 4 87.99141 55.120151 26.312762
16 0 87.793424 39.883013 33.992962
16 1 90.962129 44.177772 32.649053
16 2 87.640905 55.649497 22.132656
16 3 87.993424 45.785016 31.814405
16 4 87.99141 32.711183 37.41143
17 0 87.793424 46.03398 31.744826
17 1 90.962129 52.925084 30.670155
17 2 87.640905 56.126393 18.791279
17 3 88.393424 43.184303 33.390129
17 4 87.99141 40.365302 33.706772
18 0 87.793424 45.996644 29.566515
18 1 90.962129 59.554086 30.559341
18 2 87.640905 54.88701 17.399529
18 3 88.393424 41.888724 27.415717
18 4 87.99141 47.298153 34.225305
19 0 87.793424 50.228315 25.211165
19 1 90.962129 34.756578 35.58282
19 2 87.640905 39.365943 30.058579
19 3 87.993424 49.198105 32.294408
19 4 87.99141 37.619823 33.531834
