
1 91.772379 32.967199 42.120186
2 91.772379 57.733715 38.212335
3 91.772379 71.236155 29.255538
4 91.772379 63.049689 33.646107
5 93.862462 74.376103 25.131942
6 93.862462 75.651401 24.873496
7 93.862462 86.880789 12.428345
8 93.862462 82.740111 24.213628
9 93.862462 78.18136 22.600501
10 93.862462 71.393857 30.260443
11 93.862462 73.804195 28.249427
12 93.862462 78.203892 20.969999
13 94.150144 83.109835 18.689643
14 94.369562 84.967572 15.914483
15 94.369562 85.949272 13.459329
16 94.369562 85.356862 17.645009
17 94.369562 78.084844 25.439236
18 94.369562 87.025696 13.473781
19 94.369562 70.404976 32.635068
