gen island best mean std
0 0 90.137405 13.549066 34.428403
0 1 91.772379 10.787372 32.405858
0 2 89.127729 8.555114 30.642388
0 3 88.416393 7.999918 29.107246
0 4 91.547727 4.890109 24.473272
1 0 91.93704 41.008607 41.551284
1 1 92.347727 38.820885 42.878896
1 2 92.58272 31.239807 42.842002
1 3 92.518596 30.333185 43.09934
1 4 93.379465 33.100597 42.728265
2 0 91.93704 59.244535 38.179354
2 1 92.347727 68.023062 36.062491
2 2 92.58272 53.285357 42.225404
2 3 92.512404 50.909947 41.333309
2 4 93.379465 53.092994 35.055167
3 0 91.93704 65.83778 31.537435
3 1 92.524826 67.740415 36.594365
3 2 92.518596 78.351996 26.294428
3 3 92.512404 48.765091 42.069142
3 4 93.379465 62.172668 32.431029
4 0 92.58272 77.627949 22.523106
4 1 92.576119 76.272877 26.43574
4 2 92.58272 73.576114 30.682817
4 3 93.379465 61.383114 37.011506
4 4 92.44704 71.316792 27.078226
5 0 92.58272 76.796887 26.346682
5 1 92.576119 80.807964 20.314518
5 2 92.58272 79.091634 21.498121
5 3 93.379465 75.167107 30.269945
5 4 92.53704 64.971993 28.49434
6 0 92.58272 86.13855 12.037097
6 1 92.576119 80.64286 21.466892
6 2 92.58272 75.876806 28.362423
6 3 93.379465 71.600445 32.923177
6 4 92.53704 66.888889 36.78039
7 0 92.58272 86.164515 12.587167
7 1 92.576119 79.974003 19.536513
7 2 92.58272 83.078781 18.000471
7 3 93.379465 69.650522 32.021755
7 4 92.53704 69.758557 30.230947
8 0 92.58272 88.605415 9.881823
8 1 92.58272 76.272795 23.368072
8 2 93.379465 80.615853 21.879933
8 3 92.53704 76.489549 27.8861
8 4 92.58272 77.445859 23.997702
9 0 92.58272 75.69622 28.454007
9 1 92.58272 77.681526 22.118337
9 2 93.379465 78.550903 24.923743
9 3 92.53704 69.032348 37.475128
9 4 92.736168 74.766865 26.844508
10 0 92.58272 80.305891 25.457095
10 1 92.58272 82.304767 18.723202
10 2 93.379465 73.439019 27.118236
10 3 92.73194 72.224769 30.644721
10 4 92.736168 59.082147 36.168402
11 0 92.58272 86.607311 16.649378
11 1 92.58272 84.372734 14.844286
11 2 93.379465 73.98144 26.338642
11 3 92.73194 79.073653 26.274395
11 4 92.736168 64.134046 31.500563
12 0 92.58272 88.85902 7.10953
12 1 93.379465 77.234248 25.498004
12 2 92.73194 76.456801 23.937623
12 3 92.736168 76.161984 27.48148
12 4 92.64704 70.424901 26.557906
13 0 92.58272 75.522131 32.786089
13 1 93.379465 78.399376 24.188686
13 2 92.73194 69.763276 31.869753
13 3 92.93194 71.462911 33.035517
13 4 92.64704 69.074321 30.071675
14 0 92.58272 79.125803 27.642019
14 1 93.379465 67.817564 29.101951
14 2 92.73194 75.566458 24.440268
14 3 92.93194 78.414557 24.885041
14 4 92.64704 67.986218 32.343321
15 0 92.58272 87.148104 15.306266
15 1 93.379465 80.51913 19.812237
15 2 92.73194 68.45972 28.048449
15 3 93.389365 76.673187 27.765441
15 4 92.64704 64.632905 29.909515
16 0 93.379465 85.339104 16.101642
16 1 93.379465 73.386604 27.424099
16 2 93.389365 79.098514 23.79746
16 3 92.93194 81.119855 24.266895
16 4 92.64704 72.025425 28.666282
17 0 93.379465 75.461784 25.834606
17 1 93.379465 59.548026 38.553301
17 2 93.389365 82.580429 24.062396
17 3 92.93194 82.213505 21.500858
17 4 92.64704 63.476356 30.328605
18 0 93.379465 54.246379 29.010211
18 1 93.379465 60.130582 33.20198
18 2 93.389365 66.618772 31.328774
18 3 92.93194 82.3317 19.829963
18 4 92.64704 64.739064 31.513346
19 0 92.500134 43.286718 28.773819
19 1 93.379465 63.62215 32.209404
19 2 93.389365 70.615521 28.927381
19 3 92.93194 76.870711 25.047013
19 4 92.64704 71.758223 27.959113
