gen island best mean std
0 0 65.773463 -1.131744 13.176514
0 1 65.746171 -1.015655 13.151996
0 2 56.773463 0.467146 13.364304
0 3 56.773463 0.171179 11.342738
0 4 30.174 2.418981 11.638138
1 0 65.773463 6.582684 18.482143
1 1 74.857963 11.075235 26.687992
1 2 65.761675 16.536826 25.160725
1 3 74.855814 11.749328 22.230927
1 4 86.386285 9.390822 20.715388
2 0 74.773463 14.204707 24.477406
2 1 74.857963 16.593965 29.406808
2 2 74.862273 24.780383 29.248083
2 3 74.855814 15.66987 24.56121
2 4 65.775442 20.549281 20.565135
3 0 74.773463 21.426596 26.468751
3 1 74.857963 26.437396 26.426978
3 2 74.862273 31.528292 29.659402
3 3 74.855814 21.771054 27.783664
3 4 65.775442 28.087622 21.369988
4 0 74.857963 33.959588 26.370381
4 1 74.767552 45.276784 20.058414
4 2 74.895207 46.125695 25.161201
4 3 74.773463 34.689701 25.207355
4 4 74.773463 33.639109 22.518473
5 0 74.857963 44.930249 23.676049
5 1 74.767552 50.153782 19.844357
5 2 83.742332 39.172735 28.415699
5 3 74.773463 49.644937 20.911484
5 4 74.773463 42.700811 22.546863
6 0 74.857963 48.29083 21.385461
6 1 74.783394 43.691945 24.346402
6 2 85.79141 42.753224 27.921756
6 3 74.773463 43.452703 24.949002
6 4 74.773463 45.581212 22.576057
7 0 84.411736 53.673747 15.058402
7 1 74.783394 49.432158 24.908243
7 2 87.011736 50.522585 22.919585
7 3 74.773463 49.892825 21.289001
7 4 74.773463 50.73634 20.182675
8 0 74.783394 51.887291 14.926784
8 1 87.011736 48.001094 26.559985
8 2 85.79141 51.253161 20.29423
8 3 74.773463 50.780194 17.797437
8 4 84.411736 51.197764 21.221764
9 0 74.783394 52.788953 12.757903
9 1 87.011736 46.461951 27.202585
9 2 85.838793 48.139072 24.32124
9 3 74.773463 53.232881 15.580326
9 4 84.411736 57.950404 13.391409
10 0 74.783394 48.993439 17.9613
10 1 87.011736 47.85759 28.138088
10 2 85.838793 55.030496 17.695185
10 3 84.993424 49.025081 23.175817
10 4 84.466602 49.238857 26.392905
11 0 74.783394 54.830264 16.000832
11 1 87.011736 46.744477 23.952271
11 2 87.011736 56.268789 19.271414
11 3 84.993424 52.034651 21.735284
11 4 86.193424 46.841249 26.487229
12 0 87.011736 43.472399 26.241125
12 1 87.011736 47.561366 27.345983
12 2 87.19141 46.634511 26.309806
12 3 84.993424 57.790449 11.15171
12 4 85.393424 52.173196 21.445603
13 0 87.011736 48.009848 24.213511
13 1 87.011736 43.583654 28.547487
13 2 87.19141 47.275786 27.721201
13 3 84.993424 54.022549 19.119779
13 4 85.393424 52.224685 21.369346
14 0 87.011736 46.395668 25.843197
14 1 88.993424 50.377717 27.312647
14 2 87.19141 54.828622 28.367978
14 3 84.993424 49.075948 16.501797
14 4 86.238793 41.147801 26.044136
15 0 87.011736 45.521425 23.742185
15 1 87.19141 52.955775 27.17236
15 2 87.19141 57.358429 20.166542
15 3 84.993424 53.327575 17.44564
15 4 87.013791 54.460993 21.55645
16 0 87.19141 49.906853 22.369895
16 1 87.19141 57.588419 22.447957
16 2 87.193424 55.440525 22.453897
16 3 87.013791 55.46868 13.0075
16 4 87.011736 54.282981 24.719401
17 0 87.19141 46.618401 18.848495
17 1 87.19141 52.150825 19.507446
17 2 87.193424 56.929992 19.357597
17 3 87.013791 54.038922 19.328252
17 4 87.011736 51.397722 22.693429
18 0 87.19141 46.881363 21.147921
18 1 87.19141 50.487638 20.693268
18 2 87.193424 58.826209 16.845399
18 3 87.013791 48.705115 24.094128
18 4 87.011736 51.410485 22.935824
19 0 87.19141 50.948429 18.524195
19 1 87.193424 46.392325 27.465261
19 2 87.193424 55.493794 20.269985
19 3 87.013791 47.403423 21.640783
19 4 87.011736 50.865014 24.937923
19 0 87.19141 50.948429 18.524195
19 1 87.193424 46.392325 27.465261
19 2 87.193424 55.493794 20.269985
19 3 87.013791 47.403423 21.640783
19 4 87.011736 50.865014 24.937923
