gen island best mean std
0 0 57.306268 -1.04268 12.25927
0 1 57.601837 1.068941 14.758358
0 2 57.601837 -0.428496 14.473389
0 3 29.824133 -1.849006 8.204842
0 4 3.752976 -4.566556 2.700541
1 0 57.306268 5.080803 20.825101
1 1 75.732142 11.213225 26.992687
1 2 57.601837 11.225667 24.595744
1 3 47.584903 1.919047 14.35215
1 4 57.16227 -1.057726 10.390588
2 0 94.023266 17.658125 27.971058
2 1 66.601837 21.315211 28.887885
2 2 57.732142 23.629251 25.550219
2 3 47.621574 7.692857 14.698949
2 4 57.732142 9.23203 21.226717
3 0 94.023266 18.278629 28.706706
3 1 66.752976 39.589913 25.046726
3 2 57.732142 32.980302 23.802146
3 3 66.16227 12.29669 21.67298
3 4 57.732142 20.857893 26.078605
4 0 94.023266 33.447817 37.254643
4 1 66.601837 41.546516 27.692601
4 2 57.732142 41.923298 20.978535
4 3 66.16227 20.5934 27.87916
4 4 57.732142 36.302107 26.501392
5 0 94.023266 32.49452 33.666649
5 1 66.752976 55.054961 14.440352
5 2 57.732142 39.619335 23.444026
5 3 75.091917 26.971469 29.310778
5 4 57.732142 41.390181 24.794435
6 0 94.023266 39.01981 26.487302
6 1 66.752976 44.969445 23.964978
6 2 57.732142 35.598072 23.36969
6 3 75.054579 34.181988 28.834859
6 4 57.732142 45.446093 22.503322
7 0 94.023266 36.313793 31.570492
7 1 66.752976 45.195007 22.135474
7 2 57.732142 35.567986 24.307424
7 3 75.091917 48.321179 26.900746
7 4 57.732142 44.387235 23.473934
8 0 94.023266 39.892607 28.469136
8 1 75.752976 53.271792 17.151599
8 2 66.179917 48.718547 21.859345
8 3 75.091917 39.801322 31.600024
8 4 57.732142 46.666073 21.323662
9 0 94.023266 38.95284 30.458383
9 1 75.752976 55.095787 16.040393
9 2 66.16227 39.250328 26.414867
9 3 75.091917 46.765915 28.385173
9 4 57.732142 48.503752 19.455549
10 0 94.023266 47.151472 29.627748
10 1 75.752976 55.308806 15.146608
10 2 66.16227 43.053046 25.780433
10 3 75.091917 48.577749 28.61592
10 4 57.732142 49.598737 19.257647
11 0 94.023266 30.94735 35.484062
11 1 75.752976 56.668369 16.414576
11 2 66.16227 44.148273 25.262922
11 3 75.091917 46.57045 25.387529
11 4 91.766914 42.776188 25.796793
12 0 94.023266 40.388628 33.378474
12 1 75.752976 52.652222 18.484346
12 2 66.16227 41.682501 29.274407
12 3 75.091917 44.338033 29.936781
12 4 93.974 50.111167 23.804602
13 0 94.023266 44.927855 33.047251
13 1 75.752976 47.236103 26.430764
13 2 75.054579 36.276768 30.770643
13 3 75.091917 52.490412 21.608741
13 4 91.766914 49.29643 25.767923
14 0 94.023266 41.114693 32.208211
14 1 75.752976 48.430601 21.800003
14 2 75.054579 41.913313 27.341378
14 3 75.091917 34.486324 31.853372
14 4 91.766914 39.714664 27.463231
15 0 94.023266 37.898765 31.237692
15 1 75.752976 53.374761 20.989662
15 2 75.054579 33.834473 29.482072
15 3 75.091917 50.647801 23.516064
15 4 91.766914 47.40326 29.496787
16 0 94.023266 37.240468 29.035529
16 1 75.752976 48.828775 18.113099
16 2 75.054579 47.452319 27.325601
16 3 91.766914 38.85997 28.348141
16 4 87.169315 41.953432 26.475754
17 0 94.023266 41.243021 27.417424
17 1 75.752976 36.936501 25.521835
17 2 75.054579 49.299859 23.333762
17 3 91.766914 40.416207 29.219144
17 4 87.169315 35.2052 29.574599
18 0 94.023266 50.269648 29.597286
18 1 75.752976 49.125023 21.993699
18 2 75.054579 46.819482 28.014718
18 3 91.766914 35.539349 31.062789
18 4 87.169315 39.454167 26.666335
19 0 94.023266 42.780103 29.907287
19 1 75.752976 46.682534 21.790416
19 2 75.054579 45.007897 28.045584
19 3 91.766914 29.903767 33.176703
19 4 87.169315 38.254006 28.752696
