gen island best mean std
0 0 88.609567 4.56632 24.715418
0 1 91.972379 10.891951 31.271515
0 2 91.772379 2.732658 21.244064
0 3 91.772379 6.932465 30.10658
0 4 91.772379 9.420235 26.459707
1 0 91.772379 21.104535 40.538615
1 1 92.168788 26.033365 39.85853
1 2 91.772379 23.763139 39.104757
1 3 91.772379 24.641307 40.841461
1 4 91.772379 26.919196 38.125848
2 0 91.772379 27.647558 43.103728
2 1 92.572379 37.336552 43.349173
2 2 91.772379 43.17653 38.268606
2 3 92.927 41.987535 44.570214
2 4 92.363558 39.265367 41.437147
3 0 92.043172 46.768363 45.564015
3 1 92.770654 41.808064 43.496249
3 2 92.372379 73.327365 31.545895
3 3 93.127 79.482291 29.987524
3 4 92.576119 55.039781 35.540005
4 0 92.043172 58.789933 41.012862
4 1 92.770654 44.169165 43.280277
4 2 92.572379 67.749791 31.584725
4 3 93.127 85.754833 22.074784
4 4 92.576119 64.756466 35.245993
5 0 92.690612 68.641045 37.315242
5 1 92.770654 64.187234 40.696379
5 2 92.44704 72.363401 23.456768
5 3 93.127 88.988177 10.365916
5 4 92.576119 62.928196 34.566704
6 0 92.690612 61.572445 34.065226
6 1 92.770654 55.757692 42.334067
6 2 92.44704 68.531154 30.273678
6 3 93.127 85.519641 21.977665
6 4 92.576119 70.172029 32.4139
7 0 92.690612 69.292383 33.191371
7 1 92.770654 66.318432 37.682699
7 2 92.44704 73.824539 26.918917
7 3 93.235214 90.751334 5.618674
7 4 92.576119 79.794467 26.187143
8 0 92.690612 61.825059 37.156836
8 1 92.770654 70.092203 37.01358
8 2 92.44704 76.706251 28.242233
8 3 93.235214 82.67305 23.425828
8 4 92.576119 62.608168 39.140151
9 0 92.690612 64.541336 34.699284
9 1 92.770654 65.847606 38.33975
9 2 92.64704 68.803006 33.92292
9 3 93.235214 84.612208 19.427333
9 4 92.576119 79.216539 27.91799
10 0 92.73194 58.070286 37.870315
10 1 92.770654 56.642115 43.513442
10 2 92.64704 81.403399 14.737119
10 3 93.235214 88.797395 15.66573
10 4 92.576119 83.188941 20.715107
11 0 92.93194 73.162155 32.963999
11 1 92.770654 70.797372 33.715162
11 2 92.64704 66.418295 31.199345
11 3 93.727 91.82702 1.441741
11 4 92.73194 82.003075 22.377825
12 0 92.93194 72.910325 32.797436
12 1 92.970654 66.750313 37.555478
12 2 93.127 68.599319 32.140401
12 3 93.727 86.405927 16.533788
12 4 92.93194 70.814729 31.8859
13 0 92.93194 78.317676 30.443701
13 1 92.770654 59.434782 39.728106
13 2 93.127 65.503839 36.152609
13 3 93.727 88.766551 10.995594
13 4 92.93194 70.700554 29.798651
14 0 92.93194 81.947547 22.700962
14 1 92.770654 57.126418 43.576029
14 2 93.127 79.938441 27.736313
14 3 93.727 90.846185 8.328947
14 4 92.73194 71.926521 31.01959
15 0 93.33194 82.837466 20.964752
15 1 92.970654 69.875277 36.023139
15 2 93.127 77.61992 26.967572
15 3 93.727 90.303356 8.320277
15 4 92.93194 76.779467 26.906042
16 0 93.33194 78.652528 28.524987
16 1 92.970654 71.225665 36.048532
16 2 93.127 79.16454 25.814278
16 3 93.727 74.091253 32.10855
16 4 92.93194 79.29388 25.298926
17 0 93.33194 84.543816 20.264338
17 1 92.970654 63.329313 41.676402
17 2 93.127 66.304919 41.40589
17 3 93.727 82.977336 26.776586
17 4 92.93194 68.360072 37.14858
18 0 93.33194 87.561554 13.386753
18 1 92.970654 59.94949 40.224906
18 2 93.127 67.95915 39.486406
18 3 93.727 83.260354 23.893804
18 4 92.970654 75.869753 30.587803
19 0 93.33194 81.320145 23.240826
19 1 92.970654 62.508017 41.219158
19 2 93.127 83.092666 24.637763
19 3 93.727 89.659487 12.573789
19 4 92.970654 82.217724 23.6707
