
1 56.773463 15.001862 22.007855
2 56.773463 24.588375 23.082837
3 65.734699 32.875767 22.080537
4 84.238793 39.111878 27.205399
5 86.99141 46.07157 25.418245
6 87.011736 52.70083 27.988165
7 87.011736 54.574713 23.766739
8 87.011736 55.554569 23.596302
9 87.011736 61.670401 23.613553
10 87.19141 68.581079 25.38102
11 89.868774 68.865394 24.62156
12 89.868774 68.886906 24.725747
13 89.868774 73.712929 21.444076
14 89.868774 66.781386 26.77076
15 87.611736 65.934773 22.661418
16 87.011736 45.034178 31.117576
17 87.726955 59.995271 32.663478
18 87.726955 63.080991 28.903629
19 87.726955 65.828939 25.820072
