gen island best mean std
0 0 56.773463 -1.55512 11.428584
0 1 56.886318 1.559315 15.050282
0 2 21.174 -2.281617 7.478576
0 3 21.174 -0.628173 9.301831
0 4 21.379599 -2.375919 7.777261
1 0 56.773463 3.799979 19.464533
1 1 65.773463 9.067853 22.995495
1 2 30.174 5.078154 11.417901
1 3 84.413791 6.176513 18.27928
1 4 47.769519 1.526817 11.543836
2 0 56.773463 14.468814 27.229869
2 1 65.773463 12.166356 23.029324
2 2 39.931096 12.919272 13.854692
2 3 84.413791 14.180956 30.016405
2 4 65.56065 14.810866 19.511631
3 0 74.884108 31.453961 25.808016
3 1 74.769519 23.563643 27.783647
3 2 39.931096 17.094404 14.625492
3 3 85.542332 20.95775 31.946904
3 4 74.746171 17.642394 26.440586
4 0 65.773463 29.230173 27.299286
4 1 65.890752 16.349424 27.795655
4 2 85.542332 24.179635 21.631697
4 3 84.413791 21.549975 30.623051
4 4 87.011736 36.626487 27.474493
5 0 65.954995 45.589008 22.754518
5 1 83.942332 20.022996 29.253259
5 2 86.238793 25.431971 22.810799
5 3 85.193424 30.979147 32.746983
5 4 87.011736 44.026556 26.598537
6 0 84.266602 47.430733 22.768721
6 1 85.253671 27.918011 29.795061
6 2 87.19141 31.837507 28.185175
6 3 86.240905 34.692836 32.880432
6 4 87.19141 48.900662 25.444356
7 0 84.266602 45.412627 22.571436
7 1 83.942332 34.585844 28.99149
7 2 87.19141 34.1879 30.252509
7 3 89.215851 48.172289 33.113244
7 4 87.19141 44.972316 25.032191
8 0 83.942332 46.289357 23.55847
8 1 87.19141 43.909763 28.463591
8 2 89.215851 45.086489 34.212373
8 3 87.193424 50.49673 30.222899
8 4 87.19141 50.409964 28.629443
9 0 83.942332 38.002606 29.323396
9 1 87.19141 41.982093 23.691377
9 2 89.215851 49.503793 34.497902
9 3 87.193424 47.17375 30.531356
9 4 87.19141 48.59996 28.398823
10 0 83.942332 40.480549 28.70123
10 1 87.19141 51.563552 21.055608
10 2 89.215851 50.238263 32.265798
10 3 87.193424 44.378046 31.967065
10 4 87.19141 51.723645 23.160357
11 0 83.942332 41.906468 29.885559
11 1 87.19141 49.72298 23.781515
11 2 89.393424 47.449725 32.029864
11 3 87.193424 36.565257 34.083631
11 4 87.19141 40.287164 30.79158
12 0 87.19141 42.689437 23.952456
12 1 89.393424 45.135841 25.61459
12 2 89.215851 45.847758 31.741008
12 3 89.013791 44.895974 31.542533
12 4 87.19141 42.694056 33.205639
13 0 87.19141 43.635088 28.985059
13 1 89.393424 50.922001 24.996896
13 2 89.215851 45.041047 31.787253
13 3 89.013791 44.451247 30.503343
13 4 87.19141 49.725676 24.572086
14 0 87.19141 51.487671 20.997013
14 1 89.393424 47.900228 27.881032
14 2 89.215851 47.054715 34.579639
14 3 89.013791 52.78299 26.352314
14 4 87.19141 48.494813 28.730348
15 0 87.19141 48.585181 21.576373
15 1 89.613791 53.910842 25.655561
15 2 89.215851 51.432831 30.771126
15 3 89.013791 57.082643 25.675839
15 4 87.19141 41.335987 32.903914
16 0 89.613791 43.353287 25.566695
16 1 89.215851 53.764662 29.627102
16 2 89.013791 47.30343 30.909971
16 3 89.013791 32.352651 33.433083
16 4 87.19141 43.68602 33.791441
17 0 89.613791 53.767658 19.955165
17 1 89.215851 57.368416 31.453205
17 2 89.013791 51.307695 32.186247
17 3 89.013791 40.42299 26.396979
17 4 87.19141 56.328595 27.17602
18 0 89.613791 52.295428 23.683318
18 1 89.215851 45.792135 33.323903
