gen island best mean std
0 0 39.846708 1.064195 11.700396
0 1 47.62668 0.532565 12.760583
0 2 56.773463 2.162644 15.441713
0 3 56.773463 1.869776 14.394586
0 4 21.174 -1.594641 9.006106
1 0 47.773463 9.177974 16.48914
1 1 56.773463 12.105741 23.162603
1 2 56.773463 17.612126 23.66122
1 3 56.773463 12.801749 25.099261
1 4 56.773463 6.601158 15.638023
2 0 56.773463 14.853494 22.396491
2 1 65.730904 15.707389 27.540323
2 2 74.773463 32.725057 25.417725
2 3 56.773463 19.481274 25.321422
2 4 56.773463 13.03165 24.819606
3 0 74.783394 24.358105 26.464882
3 1 87.011736 32.186956 33.004768
3 2 74.773463 44.526083 23.496796
3 3 65.775442 38.413354 24.563064
3 4 74.875317 25.081257 27.163182
4 0 87.011736 41.502826 24.194801
4 1 86.99141 37.203975 31.242473
4 2 65.775442 46.027719 23.143637
4 3 74.875317 39.059964 28.396563
4 4 84.193424 34.512169 26.461436
5 0 87.011736 43.04443 24.564042
5 1 86.99141 47.38731 27.974404
5 2 65.775442 48.055019 18.206427
5 3 74.875317 37.058425 29.83391
5 4 84.193424 36.850978 33.087759
6 0 87.011736 55.671583 18.413016
6 1 86.99141 50.28077 23.617128
6 2 65.775442 50.480576 15.991236
6 3 74.884108 46.472745 24.501533
6 4 85.638793 35.227694 28.704165
7 0 87.011736 52.401258 21.367246
7 1 86.99141 46.858449 29.593949
7 2 65.775442 43.582412 24.701318
7 3 85.815851 48.850378 22.919431
7 4 86.618586 40.277006 28.866718
8 0 87.011736 53.7437 23.502324
8 1 87.611736 41.430892 27.444048
8 2 85.815851 55.079716 20.185527
8 3 86.618586 48.394317 22.041483
8 4 87.011736 48.248571 24.291626
9 0 87.011736 44.306757 28.528518
9 1 87.611736 43.890724 24.954619
9 2 87.593424 52.954427 23.377174
9 3 86.618586 51.915682 19.629195
9 4 87.011736 49.532558 26.436273
10 0 87.011736 52.818865 23.700132
10 1 87.611736 51.835702 25.526398
10 2 88.99141 49.624509 27.327596
10 3 86.618586 49.338836 26.187924
10 4 87.193424 52.756583 26.899785
11 0 87.011736 54.65919 21.829985
11 1 87.611736 49.797581 27.235868
11 2 88.99141 51.922863 22.797275
11 3 87.193424 42.31177 29.838658
11 4 87.736215 51.093482 28.477757
12 0 87.611736 60.295398 20.865517
12 1 88.99141 52.06097 24.806581
12 2 88.99141 40.345521 21.558692
12 3 87.736215 43.026363 32.137074
12 4 87.011736 47.825021 29.708891
13 0 87.611736 50.229194 28.226173
13 1 88.99141 55.07635 21.197047
13 2 88.99141 50.865646 26.766422
13 3 87.736215 40.31682 30.743702
13 4 87.011736 51.196406 25.716663
14 0 87.611736 53.173813 26.615715
14 1 88.99141 52.349712 25.877893
14 2 88.99141 49.762589 21.642552
14 3 87.736215 44.471225 28.330586
14 4 87.011736 58.264052 28.887663
15 0 87.611736 57.414284 25.316971
15 1 90.67095 62.253185 14.013903
15 2 88.99141 42.889209 28.9054
15 3 87.736215 34.320777 32.664726
15 4 87.011736 53.084324 29.9785
16 0 90.67095 52.926318 28.031081
16 1 88.99141 55.780193 16.358257
16 2 88.99141 41.614703 27.026417
16 3 87.011736 44.349627 32.522848
16 4 87.611736 43.941264 34.831926
17 0 90.67095 50.129297 27.776065
17 1 88.99141 55.201569 20.698861
17 2 88.99141 50.880106 25.788147
17 3 87.011736 42.857766 34.319854
17 4 87.611736 47.008816 25.286533
18 0 90.67095 57.399894 24.015306
18 1 88.99141 57.109427 23.257308
18 2 88.99141 54.088294 22.173902
18 3 87.011736 47.085436 33.09243
18 4 87.611736 53.565762 26.110511
19 0 90.67095 56.125847 19.6489
19 1 88.993424 59.984557 21.254446
19 2 88.99141 36.463743 25.561074
19 3 87.011736 44.275804 37.709401
19 4 87.611736 45.310441 29.596315
19 0 90.67095 56.125847 19.6489
19 1 88.993424 59.984557 21.254446
19 2 88.99141 36.463743 25.561074
19 3 87.011736 44.275804 37.709401
19 4 87.611736 45.310441 29.596315
