gen island best mean std
0 0 91.862462 15.789732 31.476278
0 1 92.576119 7.87617 29.670244
0 2 91.772379 11.696996 31.847571
0 3 91.772379 18.306689 38.293023
0 4 91.772379 10.866526 30.456117
1 0 91.862462 45.13598 37.990628
1 1 92.576119 23.297357 40.787377
1 2 91.772379 20.404006 40.118709
1 3 91.772379 33.246491 41.298868
1 4 91.772379 37.413593 42.4841
2 0 92.524826 69.679843 30.040749
2 1 92.576119 35.60316 41.052071
2 2 91.772379 37.014228 45.954396
2 3 91.84704 55.48024 42.843309
2 4 91.809013 54.916861 40.42993
3 0 92.927 66.685222 32.955381
3 1 92.576119 44.005863 36.483378
3 2 92.500134 56.805023 41.302555
3 3 91.84704 62.457158 38.263449
3 4 91.809013 69.738128 32.692378
4 0 92.524826 75.361934 27.414656
4 1 92.53704 57.942407 33.290709
4 2 92.372379 65.709997 39.763341
4 3 92.53704 75.12798 30.135891
4 4 92.927 74.159634 27.210626
5 0 92.524826 76.447811 26.344192
5 1 92.576119 67.648592 29.376774
5 2 92.372379 70.205367 35.527202
5 3 92.53704 61.263794 42.576116
5 4 93.727 70.445517 34.213932
6 0 93.327 77.81017 27.491735
6 1 92.576119 64.087678 37.127119
6 2 92.372379 66.104514 37.056971
6 3 92.53704 63.477045 36.601352
6 4 93.727 79.476724 24.921514
7 0 93.327 80.451027 26.448099
7 1 92.576119 58.005109 36.913976
7 2 92.372379 72.188422 28.523514
7 3 92.572379 83.925567 24.575248
7 4 93.727 80.190201 24.805983
8 0 93.327 75.262986 27.423526
8 1 92.576119 65.981659 31.335162
8 2 92.572379 74.97672 30.482045
8 3 93.727 79.362977 26.965939
8 4 93.727 87.708931 12.668017
9 0 93.327 77.149601 23.629637
9 1 92.58272 75.085185 28.888906
9 2 92.572379 78.392318 29.13829
9 3 92.572379 82.54131 25.486154
9 4 93.727 88.18453 13.463838
10 0 93.327 75.913854 26.867317
10 1 92.58272 77.240012 26.336035
10 2 92.572379 75.914182 29.408868
10 3 92.572379 82.07255 22.295273
10 4 93.727 67.023384 39.827014
11 0 93.727 69.61481 35.752243
11 1 92.58272 81.693854 19.305082
11 2 92.572379 79.841538 25.885595
11 3 92.572379 83.582118 22.089384
11 4 93.727 83.315546 20.407258
12 0 93.327 82.450334 21.220822
12 1 92.58272 80.832803 20.197718
12 2 92.572379 83.639704 19.987843
12 3 93.727 86.991423 20.487657
12 4 93.727 84.419021 17.365523
13 0 93.327 80.74063 24.293091
13 1 92.58272 74.444085 24.504823
13 2 92.572379 71.385673 36.620435
13 3 93.727 64.916927 40.375985
13 4 93.727 85.610345 16.046067
14 0 93.327 81.873053 21.559325
14 1 92.58272 55.643709 40.00063
14 2 92.572379 75.005037 30.824436
14 3 93.727 74.980437 33.458252
14 4 93.727 82.982463 24.248626
15 0 93.327 78.093478 22.862581
15 1 92.58272 67.006958 37.400105
15 2 92.572379 72.485787 33.753065
15 3 93.727 85.931498 19.908072
15 4 93.727 78.033712 27.817931
16 0 92.750144 48.652898 40.995375
16 1 92.58272 62.89312 35.554653
16 2 93.727 68.308482 35.246914
16 3 93.727 89.765731 9.732504
16 4 93.727 87.976296 11.679964
17 0 92.750144 61.378816 33.601011
17 1 92.58272 76.643037 27.948537
17 2 93.727 73.789663 32.73676
17 3 93.727 74.708726 34.23257
17 4 93.727 88.557538 9.750901
18 0 92.750144 76.197546 26.942043
18 1 92.58272 70.364187 28.728691
18 2 93.727 85.68149 20.546477
18 3 93.727 79.482935 27.816598
18 4 93.727 84.598335 22.916141
19 0 92.750144 76.291622 26.434385
19 1 92.58272 81.967318 17.524853
19 2 93.727 87.58263 14.71621
19 3 93.727 85.433658 16.477786
19 4 93.727 87.559956 13.194582
