gen island best mean std
0 0 87.011736 1.28007 17.888237
0 1 65.757777 4.140364 17.964247
0 2 30.174 0.298267 10.772693
0 3 21.182889 -1.684774 8.403634
0 4 56.773463 1.172529 14.12612
1 0 87.011736 19.63003 27.968687
1 1 86.99141 17.111737 27.695257
1 2 30.174 6.47496 13.74796
1 3 30.171054 4.216944 12.360804
1 4 56.773463 9.32786 20.517269
2 0 87.011736 26.059181 36.926701
2 1 86.99141 32.821755 31.632794
2 2 65.851532 10.519309 15.225893
2 3 39.176954 9.987276 14.662579
2 4 56.773463 18.011754 22.861819
3 0 87.19141 36.599736 35.492205
3 1 88.215851 45.616337 31.38549
3 2 74.862273 21.436636 22.20026
3 3 39.176954 17.083467 13.739466
3 4 56.773463 24.090693 24.891809
4 0 87.19141 40.093627 30.511307
4 1 88.215851 41.005273 29.734145
4 2 84.10869 23.593942 25.658643
4 3 56.773463 21.89252 13.66448
4 4 74.746171 38.715765 24.835911
5 0 87.19141 52.252452 32.738239
5 1 88.215851 47.472607 31.187015
5 2 74.873131 26.951546 26.358601
5 3 56.773463 22.783181 16.755243
5 4 74.746171 41.667405 22.633282
6 0 87.19141 63.442272 26.889139
6 1 88.215851 44.789155 27.165994
6 2 74.873131 27.327477 24.548478
6 3 65.773463 27.380121 15.156404
6 4 74.783394 48.08848 21.027837
7 0 87.19141 66.189598 26.63576
7 1 88.215851 49.497214 26.195363
7 2 74.873131 29.694213 25.310334
7 3 65.773463 25.561453 19.73527
7 4 74.783394 39.416437 23.265994
8 0 87.838793 57.399258 34.402456
8 1 88.215851 40.120227 29.800267
8 2 74.873131 28.483596 25.483864
8 3 65.773463 26.178483 21.826113
8 4 87.19141 45.430023 25.910645
9 0 87.838793 58.250042 33.966904
9 1 88.215851 53.346898 21.191178
9 2 74.873131 33.588448 26.782665
9 3 65.773463 32.361941 24.556452
9 4 87.19141 51.463681 25.21666
10 0 87.19141 61.164186 32.181631
10 1 88.215851 43.855747 26.872082
10 2 74.890752 52.338917 20.558213
10 3 65.773463 28.323667 26.076032
10 4 87.19141 52.27849 25.030893
11 0 87.19141 66.220673 30.328454
11 1 74.773463 33.125562 25.19952
11 2 74.890752 44.223189 27.107545
11 3 83.742332 32.388438 29.103325
11 4 87.19141 49.107668 28.032969
12 0 87.19141 65.418294 28.491462
12 1 74.725238 35.313846 30.192626
12 2 74.873131 44.532005 22.342345
12 3 87.19141 33.568817 32.60346
12 4 87.19141 61.866575 18.980761
13 0 87.19141 61.92248 34.253956
13 1 86.866602 46.824535 24.675482
13 2 74.873131 32.669503 31.737001
13 3 87.19141 44.156619 27.146995
13 4 87.19141 51.539332 29.575916
14 0 87.19141 64.004971 30.23979
14 1 86.866602 44.495694 28.577538
14 2 74.879703 40.213723 26.600753
14 3 87.19141 44.18618 25.669121
14 4 87.19141 60.823718 25.064074
15 0 87.19141 70.638371 24.436275
15 1 91.791187 49.094578 24.955019
15 2 74.879703 42.721434 27.379674
15 3 87.19141 40.661949 29.78235
15 4 87.19141 58.077811 27.335496
16 0 87.19141 69.439626 27.008699
16 1 91.791187 41.353333 29.05953
16 2 87.19141 40.722792 27.672713
16 3 87.19141 53.937627 23.811548
16 4 87.19141 55.077632 31.046508
17 0 87.19141 57.943874 34.744101
17 1 91.791187 41.36333 22.368705
17 2 87.19141 50.08271 22.15055
17 3 87.19141 45.632844 34.042609
17 4 87.19141 46.099344 35.472762
18 0 87.193424 70.79077 27.740168
18 1 91.791187 44.512358 19.974331
18 2 87.19141 36.332457 30.543041
18 3 87.19141 40.765511 34.77198
18 4 87.19141 45.538757 37.416574
19 0 87.193424 67.680351 28.532163
19 1 91.791187 51.044331 20.827569
19 2 87.19141 45.227058 25.307623
19 3 87.19141 52.496 27.430086
19 4 87.19141 57.306765 28.444308
