gen island best mean std
0 0 21.785064 -1.334216 8.818592
0 1 57.296218 -0.27745 14.824806
0 2 66.16227 -2.018274 11.623363
0 3 57.16227 -2.044496 10.548576
0 4 21.742505 -3.667407 5.391771
1 0 57.16227 5.602849 15.717186
1 1 57.296218 5.289958 18.388153
1 2 66.16227 4.39377 21.744796
1 3 57.732142 6.540096 20.750156
1 4 57.171054 0.692031 12.782674
2 0 75.16227 17.483899 25.983712
2 1 66.046757 18.152446 24.71749
2 2 66.16227 10.21156 25.490646
2 3 57.732142 10.16817 23.04046
2 4 57.171054 7.426401 20.13046
3 0 75.16227 27.29906 26.63375
3 1 75.091917 26.660033 28.430628
3 2 66.16227 11.352995 25.064462
3 3 66.601837 17.123074 23.824661
3 4 57.171054 9.59423 21.984076
4 0 75.16227 35.948784 28.509571
4 1 75.091917 39.357057 28.148962
4 2 66.601837 14.990244 25.486845
4 3 66.601837 22.922443 26.232333
4 4 57.171054 15.57324 23.604171
5 0 75.16227 44.431717 27.038
5 1 75.091917 37.144701 29.202409
5 2 66.601837 14.254991 22.575931
5 3 66.601837 26.822519 29.603746
5 4 57.601837 19.561114 26.299236
6 0 75.16227 37.969844 29.069089
6 1 75.091917 47.012528 24.811254
6 2 66.601837 21.696868 23.355227
6 3 66.601837 48.762887 22.270762
6 4 66.16227 35.286652 25.78558
7 0 75.16227 44.223008 26.234056
7 1 75.091917 47.521951 25.389863
7 2 66.601837 29.590369 28.983808
7 3 66.601837 51.02773 21.903778
7 4 66.16227 35.946385 26.502084
8 0 75.323246 49.551633 22.353865
8 1 75.091917 47.951663 22.513087
8 2 66.601837 33.790505 25.256249
8 3 66.721885 44.074326 27.811281
8 4 66.16227 42.428458 25.835454
9 0 75.323246 51.635425 21.404529
9 1 75.091917 46.574712 25.31926
9 2 66.601837 34.028469 30.066567
9 3 75.16227 56.646523 16.079217
9 4 75.228559 48.722554 23.314507
10 0 75.323246 48.298575 24.228457
10 1 75.091917 52.261444 20.224475
10 2 75.732142 36.571983 27.173847
10 3 75.16227 55.945707 18.712837
10 4 75.228559 48.512747 21.466674
11 0 94.023266 52.652734 25.724467
11 1 75.091917 54.665384 17.422135
11 2 75.732142 39.244075 26.183615
11 3 75.16227 48.300012 26.481291
11 4 75.228559 47.344235 25.272428
12 0 94.023266 57.860483 21.1166
12 1 88.801063 46.749652 25.233148
12 2 75.732142 41.483831 27.263369
12 3 85.90869 52.399034 26.095612
12 4 75.323246 48.501312 26.320329
13 0 94.023266 53.445582 23.253164
13 1 88.801063 57.800405 21.595932
13 2 75.732142 39.09321 27.861173
13 3 85.90869 48.124384 27.302528
13 4 75.228559 38.658192 31.260404
14 0 94.023266 52.678284 22.537313
14 1 93.974 53.674553 24.485198
14 2 94.023266 47.263579 27.237915
14 3 85.90869 48.369239 27.002477
14 4 75.228559 37.15739 29.640923
15 0 94.023266 51.111805 25.311487
15 1 93.974 51.277815 28.229799
15 2 94.023266 51.131397 23.239491
15 3 89.566914 55.499863 22.936199
15 4 75.228559 42.73325 27.704118
16 0 94.023266 34.400719 30.129144
16 1 91.566914 44.774474 31.546609
16 2 94.023266 51.211317 24.518869
16 3 89.566914 48.696476 25.746462
16 4 75.273152 36.201986 31.687717
17 0 94.023266 46.727606 24.671069
17 1 91.566914 59.543738 24.15925
17 2 94.023266 49.413052 28.479673
17 3 89.566914 56.344063 19.627625
17 4 86.286267 21.982238 29.27788
18 0 94.023266 52.10188 17.46312
18 1 91.566914 51.799169 29.288307
18 2 94.023266 53.409164 29.617997
18 3 84.30869 55.29874 21.637351
18 4 86.286267 35.076091 34.072624
19 0 94.023266 53.272532 22.735766
19 1 91.566914 53.872965 28.22772
19 2 94.023266 32.887437 31.144213
19 3 89.566914 57.330851 28.010101
19 4 86.286267 26.681261 29.705754
