gen island best mean std
0 0 65.773463 1.780806 16.507384
0 1 57.203942 6.146214 19.897302
0 2 56.773463 1.532335 15.146281
0 3 38.847267 0.386147 11.604625
0 4 21.174 -3.240414 6.251305
1 0 65.773463 9.690655 20.242548
1 1 57.203942 15.324028 23.81111
1 2 65.993647 15.019995 24.676841
1 3 56.773463 4.863718 14.485689
1 4 57.474547 4.237804 14.252129
2 0 85.838793 29.21737 26.661857
2 1 87.19141 27.894692 27.552726
2 2 65.993647 18.032875 22.818372
2 3 56.773463 7.437616 18.91475
2 4 57.474547 12.231144 17.275102
3 0 86.466602 44.003105 30.335734
3 1 87.19141 40.549463 28.837178
3 2 85.873074 33.055487 24.421655
3 3 56.773463 21.554717 25.097751
3 4 57.474547 19.551552 18.061243
4 0 87.19141 47.130829 27.222461
4 1 87.19141 48.082292 27.072852
4 2 65.993647 36.783999 21.537173
4 3 65.777424 34.082159 26.339667
4 4 86.466602 21.169817 20.349538
5 0 87.19141 48.674368 24.338651
5 1 87.19141 52.629219 23.732949
5 2 65.993647 37.81166 26.554315
5 3 74.877507 42.388726 24.596068
5 4 87.011736 28.784058 23.169633
6 0 87.19141 51.891143 22.254289
6 1 87.19141 54.883979 23.25117
6 2 74.897441 41.123639 27.132539
6 3 74.877507 40.735189 27.091268
6 4 87.011736 36.437799 23.546866
7 0 87.19141 52.04499 25.718705
7 1 87.213791 50.883192 29.210489
7 2 74.897441 46.216208 23.015138
7 3 74.877507 49.207571 24.025842
7 4 87.011736 39.208467 27.618241
8 0 87.213791 52.534615 28.035586
8 1 87.19141 52.203087 29.371151
8 2 74.877507 37.096962 23.849618
8 3 87.011736 42.08522 24.891373
8 4 87.19141 51.247809 26.614322
9 0 87.213791 49.473156 27.12762
9 1 87.19141 53.632338 29.068381
9 2 85.253671 34.021311 30.141017
9 3 87.011736 41.524048 25.280691
9 4 87.19141 50.195359 29.935187
9 0 87.213791 49.473156 27.12762
9 1 87.19141 53.632338 29.068381
9 2 85.253671 34.021311 30.141017
9 3 87.011736 41.524048 25.280691
9 4 87.19141 50.195359 29.935187
10 0 87.213791 47.515716 34.686998
10 1 87.19141 61.681266 22.61644
10 2 85.253671 46.919008 27.838986
10 3 87.011736 47.373569 25.053177
10 4 87.19141 49.526715 30.139637
11 0 87.213791 49.696951 34.264457
11 1 87.19141 58.15545 28.05891
11 2 85.253671 49.313712 23.719799
11 3 87.011736 47.834245 27.508738
11 4 87.19141 58.29743 29.799867
12 0 87.213791 45.86705 34.535937
12 1 87.19141 60.909027 26.574364
12 2 87.011736 56.388296 19.157469
12 3 87.19141 51.381382 21.912344
12 4 87.39141 57.062174 27.060853
13 0 87.213791 50.467695 33.703485
13 1 87.19141 52.407166 34.821508
13 2 87.011736 49.687525 25.871504
13 3 87.19141 46.160322 25.782745
13 4 88.011736 65.633246 27.857396
14 0 87.411736 56.698818 30.764935
14 1 87.19141 62.018223 30.119966
14 2 87.038793 50.432219 26.241081
14 3 87.19141 48.204342 25.0245
14 4 88.613791 57.37238 29.879956
15 0 87.411736 53.823253 32.603784
15 1 87.19141 43.757805 35.301601
15 2 87.038793 51.251433 18.221598
15 3 87.19141 54.787462 20.352481
15 4 88.613791 61.496948 29.110313
16 0 88.840905 48.169347 32.943413
16 1 87.39141 37.239826 34.999867
16 2 85.59141 47.521651 19.108823
16 3 88.993424 48.565438 26.925419
16 4 89.393424 64.060486 29.522199
17 0 88.840905 64.547806 27.935765
17 1 87.39141 44.519808 33.832332
17 2 85.59141 55.65812 15.758421
17 3 88.993424 52.792271 22.780035
17 4 89.213791 60.569993 30.30749
18 0 89.413791 60.16728 30.57341
18 1 87.39141 38.366131 37.295013
18 2 85.59141 54.109238 18.410212
18 3 89.593424 61.253585 24.776945
18 4 89.213791 65.272846 30.579941
19 0 89.413791 55.897584 32.706505
19 1 87.411736 35.08 32.113136
19 2 56.884108 34.713132 25.059377
19 3 89.593424 65.896481 24.571126
19 4 89.413791 57.744191 34.195516
