gen island best mean std
0 0 57.16227 1.694383 16.787912
0 1 57.732142 -0.015872 12.856962
0 2 21.752976 -1.636029 8.586291
0 3 57.296218 1.509548 16.958016
0 4 21.801503 -3.907761 4.905264
1 0 57.16227 14.519012 25.385702
1 1 66.219256 4.968236 18.120995
1 2 57.153561 2.736543 13.754347
1 3 57.732142 23.936566 27.953888
1 4 21.801503 -0.15346 8.999383
2 0 75.075744 24.262106 29.21005
2 1 66.219256 16.005378 24.283208
2 2 66.065106 13.322881 20.41732
2 3 57.732142 34.03852 26.89901
2 4 57.16227 9.077514 17.083168
3 0 75.075744 35.886333 28.581356
3 1 75.119467 27.600614 26.3492
3 2 75.065106 23.517288 24.218751
3 3 57.732142 33.873967 25.343081
3 4 57.16227 14.489073 18.792753
4 0 75.16227 52.424911 19.720299
4 1 75.065106 36.763409 24.587324
4 2 75.094638 25.481563 25.75167
4 3 57.732142 42.5662 22.50498
4 4 75.091917 25.752816 26.660027
5 0 75.16227 44.142104 26.193473
5 1 75.601837 40.426921 25.26521
5 2 75.094638 25.2073 25.148652
5 3 57.732142 44.202073 21.569583
5 4 75.091917 23.906366 25.876474
6 0 75.16227 46.780505 25.578983
6 1 75.601837 40.698655 26.871915
6 2 75.094638 35.349004 27.773646
6 3 57.732142 35.144461 26.54565
6 4 75.091917 24.493144 26.53367
7 0 75.16227 48.83721 27.360541
7 1 75.601837 49.33638 22.644998
7 2 75.094638 34.181904 27.538698
7 3 57.732142 42.517101 23.706394
7 4 75.091917 30.905667 27.835219
8 0 75.601837 39.417886 30.865067
8 1 75.601837 48.848886 23.603784
8 2 75.094638 38.710497 30.001214
8 3 75.091917 38.609925 26.41764
8 4 75.213103 39.462577 27.528631
9 0 75.601837 38.299309 31.834669
9 1 75.601837 57.624119 18.614335
9 2 75.094638 33.055714 31.941641
9 3 75.091917 45.363674 24.367147
9 4 75.213103 48.631243 26.326481
10 0 86.10869 46.325381 30.015693
10 1 75.701683 48.186568 29.309481
10 2 75.219256 42.231596 29.923182
10 3 75.091917 52.599657 20.175914
10 4 66.091917 48.800611 19.547227
11 0 86.10869 52.586584 21.986998
11 1 75.701683 51.560347 24.141299
11 2 75.219256 51.911522 27.690734
11 3 75.094638 44.143646 26.2589
11 4 66.16227 51.945799 16.071099
12 0 75.701683 53.228744 19.58138
12 1 75.701683 46.973899 26.596665
12 2 75.219256 43.088249 30.175897
12 3 75.091917 47.538149 25.340123
12 4 74.618184 44.564413 24.660825
13 0 75.701683 56.374498 17.500158
13 1 75.701683 52.811797 24.066606
13 2 75.219256 45.112203 29.531431
13 3 75.091917 51.206109 22.098864
13 4 85.10869 48.406949 24.378757
14 0 75.701683 55.101482 18.041005
14 1 75.701683 56.629867 20.518725
14 2 75.219256 54.045131 22.455536
14 3 75.091917 47.962029 23.811482
14 4 85.10869 51.714369 23.229485
15 0 75.701683 47.467655 26.224813
15 1 75.701683 53.249857 25.529895
15 2 75.219256 48.533652 28.380521
15 3 75.165189 51.077626 25.0191
15 4 85.10869 41.206019 32.773906
16 0 75.701683 49.583569 23.738428
16 1 75.701683 58.127219 15.069993
16 2 75.219256 51.434468 24.43899
16 3 85.10869 56.352063 21.410545
16 4 85.10869 42.848147 30.811632
17 0 75.701683 60.921642 5.590678
17 1 75.701683 60.004392 11.33799
17 2 75.219256 52.991599 24.402019
17 3 85.10869 46.855038 29.398314
17 4 85.10869 47.704233 28.826583
18 0 75.701683 61.140013 8.483344
18 1 75.701683 60.75367 15.488749
18 2 75.219256 58.378379 18.968605
18 3 85.10869 47.73947 27.547146
18 4 85.10869 36.538222 35.648308
19 0 75.701683 50.8089 24.22388
19 1 75.701683 46.174615 28.439381
19 2 75.219256 53.486239 25.049486
19 3 75.054579 34.207871 29.630352
19 4 85.10869 41.484751 32.939073
