
1 21.672124 5.827829 11.795031
2 56.773463 14.663928 13.258888
3 87.613791 24.46978 18.890291
4 87.613791 32.381034 24.56478
5 87.613791 37.498558 27.916467
6 87.613791 35.788907 26.23106
7 89.593424 38.582969 29.03891
8 89.593424 36.476846 26.356749
9 89.593424 50.143175 25.827028
10 89.593424 42.99149 28.283525
11 89.593424 46.818733 28.171022
12 89.593424 41.188426 28.218797
13 89.593424 43.473388 29.949652
14 89.593424 51.261057 22.947624
15 89.593424 49.718355 19.707982
16 89.593424 50.65253 22.993715
17 89.593424 46.924724 25.401382
18 89.593424 48.091629 20.414117
19 89.593424 46.668065 20.498044
