gen island best mean std
0 0 65.783394 1.681412 15.886693
0 1 38.857963 1.298681 12.309952
0 2 56.771489 0.685161 13.833364
0 3 65.746171 1.691712 15.910264
0 4 56.773463 1.018927 12.561683
1 0 65.783394 17.228171 25.731725
1 1 56.884108 6.570712 16.07621
1 2 74.862273 15.034885 25.207154
1 3 88.39141 17.237916 29.713609
1 4 56.773463 10.352147 19.24189
2 0 65.783394 16.419717 23.5658
2 1 56.884108 18.17926 16.928316
2 2 74.862273 35.714936 26.163562
2 3 91.791187 25.566432 33.039804
2 4 56.773463 18.55117 25.559571
3 0 65.783394 14.84649 20.87069
3 1 56.884108 23.152083 16.597963
3 2 74.862273 43.88759 23.809637
3 3 91.791187 34.502957 31.918908
3 4 56.773463 40.076389 23.277502
4 0 74.773463 32.107682 27.384092
4 1 88.005595 33.758132 27.505363
4 2 74.862273 52.831841 17.168034
4 3 91.791187 42.898783 31.626566
4 4 74.855814 47.877901 20.993047
5 0 74.773463 32.679226 27.930773
5 1 86.193424 33.934539 27.264614
5 2 74.862273 51.880823 16.952371
5 3 91.791187 46.614109 25.993004
5 4 74.855814 49.435252 19.673076
6 0 74.773463 40.979854 23.667953
6 1 86.993424 42.511228 27.363897
6 2 74.862273 39.132903 27.92982
6 3 91.791187 49.261563 28.340515
6 4 74.855814 54.55133 16.781335
7 0 74.851532 43.857623 23.811535
7 1 86.993424 43.862591 27.773538
7 2 74.862273 41.801236 26.160588
7 3 91.791187 39.287873 33.855006
7 4 74.855814 57.250493 15.288043
8 0 86.793424 46.692617 29.84737
8 1 86.993424 52.408473 22.451427
8 2 74.862273 43.362534 23.37759
8 3 91.791187 43.03991 27.881276
8 4 74.866602 58.83011 16.271682
9 0 86.793424 34.611248 29.840928
9 1 86.993424 39.358365 31.580792
9 2 74.862273 46.051956 20.631974
9 3 91.791187 49.404186 22.897055
9 4 87.193424 61.865187 16.911924
10 0 86.793424 30.078486 28.819781
10 1 86.993424 47.320828 28.642396
10 2 74.862273 46.616829 24.061755
10 3 91.791187 55.145407 20.394337
10 4 87.193424 63.758655 15.830531
11 0 86.793424 38.788827 33.764996
11 1 86.993424 49.580705 22.56589
11 2 84.413791 32.935296 28.260145
11 3 91.791187 47.310875 24.851787
11 4 87.011736 58.728273 15.436276
12 0 86.793424 34.52168 26.865989
12 1 87.618586 50.553002 23.500957
12 2 89.386285 41.457139 29.912655
12 3 91.791187 52.734374 26.988558
12 4 87.011736 59.234148 17.537948
13 0 86.793424 34.541469 31.438404
13 1 87.618586 42.391344 28.454425
13 2 89.386285 46.06617 25.565287
13 3 91.791187 55.335372 24.185057
13 4 87.193424 56.788453 17.590963
14 0 86.793424 31.408006 30.915394
14 1 87.618586 43.409775 29.278003
14 2 89.386285 50.015907 24.025532
14 3 91.791187 54.621643 22.935357
14 4 87.011736 44.004139 26.455132
15 0 86.988733 45.857135 28.534205
15 1 87.618586 49.39501 20.421225
15 2 74.868774 40.649439 26.045206
15 3 91.791187 42.674338 28.531594
15 4 87.193424 55.638536 20.352543
16 0 86.988733 41.965985 26.133182
16 1 87.618586 42.099086 26.032861
16 2 87.724654 48.660849 24.879728
16 3 91.791187 47.058953 28.430355
16 4 87.193424 58.631717 17.773805
17 0 87.697441 48.894602 25.836904
17 1 87.618586 38.005468 32.062254
17 2 89.897441 35.53329 33.184919
17 3 91.791187 55.429117 23.7407
17 4 87.193424 59.627817 18.02439
18 0 87.697441 56.646611 20.479995
18 1 87.618586 40.968953 29.077287
18 2 89.897441 52.196134 28.557665
18 3 91.791187 58.886163 21.613593
18 4 87.193424 43.007976 34.60954
19 0 87.697441 52.494361 23.021197
19 1 87.618586 39.563631 24.61991
19 2 89.897441 47.310532 29.579676
19 3 91.793647 43.21707 29.780046
19 4 87.193424 45.423293 33.053272
