gen island best mean std
0 0 56.773463 2.528001 17.1475
0 1 30.174 -0.757047 9.519319
0 2 21.174 -2.496289 8.506128
0 3 29.884108 -2.445943 8.420636
0 4 47.771489 0.709473 13.332966
1 0 66.003548 16.781007 26.139064
1 1 57.057201 5.466665 15.960507
1 2 30.174 2.088858 12.441965
1 3 56.773463 5.314029 16.145056
1 4 47.771489 6.706426 15.208392
2 0 74.769519 32.289586 29.170682
2 1 57.197882 15.978767 20.349101
2 2 30.458736 5.816169 14.029618
2 3 56.773463 13.274289 19.886505
2 4 56.773463 11.370424 18.124249
3 0 74.769519 42.244266 24.997567
3 1 74.853671 22.217809 21.40897
3 2 56.773463 11.970792 18.156548
3 3 65.773463 27.886129 23.23158
3 4 87.02619 29.782612 22.742521
4 0 74.769519 40.232597 27.945366
4 1 74.853671 22.727921 23.31727
4 2 74.892977 24.775589 24.584937
4 3 74.783394 38.817977 23.676339
4 4 74.886318 31.92549 25.185329
5 0 74.860115 51.418737 22.94498
5 1 74.853671 29.795674 26.955562
5 2 74.892977 37.507696 24.762407
5 3 74.783394 47.915911 20.828292
5 4 74.886318 40.605246 23.645769
6 0 74.860115 44.07946 24.304777
6 1 75.206986 45.796711 20.8691
6 2 85.593424 44.482979 23.374681
6 3 86.99141 53.135101 16.644839
6 4 84.615851 49.496637 21.745419
7 0 85.7894 48.596037 20.976832
7 1 75.206986 44.498867 20.216994
7 2 85.593424 37.615672 27.090355
7 3 86.99141 54.639284 19.447026
7 4 84.615851 51.559704 18.639806
8 0 85.7894 46.673131 22.979594
8 1 75.206986 46.140302 19.190857
8 2 87.415851 39.897308 23.14284
8 3 87.19141 52.720287 23.91808
8 4 84.615851 48.160156 25.013462
9 0 85.7894 45.313118 23.129474
9 1 75.206986 41.673425 19.452489
9 2 87.415851 40.603926 24.797983
9 3 87.19141 55.623684 20.827369
9 4 84.615851 50.632104 18.345847
10 0 85.79141 46.243655 23.842212
10 1 75.206986 48.09825 20.737169
10 2 88.611736 41.845837 27.824264
10 3 87.19141 47.336395 26.007293
10 4 84.615851 51.945846 19.418369
11 0 85.79141 50.422084 18.569
11 1 74.734699 39.805093 21.454883
11 2 88.611736 44.034804 25.150112
11 3 87.011736 48.643852 25.869337
11 4 84.615851 55.522101 16.225008
12 0 85.79141 52.545503 22.531125
12 1 84.593424 46.023238 23.28739
12 2 74.862273 48.115029 18.594069
12 3 87.011736 51.830174 25.734219
12 4 87.815851 43.904296 26.48888
13 0 85.79141 48.182201 19.565538
13 1 84.593424 45.305166 25.304669
13 2 85.593424 54.456656 20.383873
13 3 87.038793 33.523982 32.685385
13 4 87.815851 47.473759 21.747798
14 0 86.99141 59.463974 15.330996
14 1 84.593424 52.645022 18.517968
14 2 85.593424 50.568722 22.257235
14 3 87.038793 43.245085 28.54652
14 4 87.815851 52.953244 21.481855
15 0 86.99141 52.50322 25.854438
15 1 85.993424 46.96323 23.071794
15 2 85.593424 31.910539 25.801749
15 3 87.038793 47.86757 25.913464
15 4 87.815851 50.439367 25.173212
16 0 86.99141 59.077555 21.906741
16 1 85.993424 48.254391 24.205567
16 2 85.593424 38.610184 27.145978
16 3 87.038793 58.439503 27.458923
16 4 74.777424 47.894373 21.288521
17 0 86.99141 62.599887 22.284898
17 1 86.238793 48.579357 23.949934
17 2 85.9894 42.603101 24.770491
17 3 87.038793 41.39341 30.702996
17 4 86.011736 55.050994 18.76306
18 0 86.99141 62.138679 23.631261
18 1 86.238793 49.292125 23.578463
18 2 85.9894 48.797307 26.945071
18 3 87.038793 50.120753 25.266284
18 4 85.167552 59.106742 14.894311
19 0 86.99141 38.037533 33.696263
19 1 86.238793 40.832994 26.111407
19 2 85.9894 41.834729 28.590591
19 3 87.393424 48.685205 24.779007
19 4 87.449357 58.1798 17.819278
