
1 57.16227 8.77126 23.183924
2 57.16227 27.234026 28.233276
3 57.601837 37.675068 25.922863
4 57.601837 36.544354 26.51893
5 57.601837 50.234747 17.954675
6 57.601837 46.212374 22.432654
7 57.601837 48.721725 17.929488
8 57.732142 44.736833 22.531869
9 66.16227 43.185716 23.790701
10 66.16227 46.459035 23.462257
11 85.216175 52.969265 18.880409
12 85.216175 54.647252 22.209424
13 85.216175 52.749523 19.682046
14 85.216175 55.89535 16.7519
15 85.216175 53.70363 22.741334
16 85.622348 38.689465 33.528304
17 85.622348 52.356958 21.663123
18 85.825448 55.524344 20.529857
19 85.825448 49.925672 27.160944
