
1 30.266659 4.398104 13.529884
2 38.978977 14.673415 13.238576
3 39.051965 12.682181 12.224682
4 39.051965 11.266313 12.950003
5 39.051965 11.843068 13.544042
6 39.174 8.324231 12.357747
7 39.174 14.871611 13.867308
8 39.858336 13.669668 15.040524
9 39.876036 13.278048 11.458262
10 39.876036 13.937371 14.135645
11 48.858336 21.884673 12.324367
12 48.858336 24.227536 11.628428
13 48.858336 24.314301 13.054559
14 48.858336 29.200281 13.812808
15 48.858336 29.640564 13.200712
16 48.858336 23.862309 17.451563
