gen island best mean std
0 0 39.174 -1.878161 8.744076
0 1 57.16227 -1.451704 14.143169
0 2 57.16227 -0.270194 12.492894
0 3 21.701683 -3.619662 5.804651
0 4 21.752976 -2.066222 6.976101
1 0 66.16227 4.39238 17.766169
1 1 57.16227 6.725485 21.138673
1 2 57.194865 5.805651 22.781829
1 3 47.659641 1.590614 11.216555
1 4 57.013548 3.641648 13.180023
2 0 66.16227 12.304973 24.133053
2 1 57.16227 18.310813 28.925866
2 2 75.16227 22.39575 28.134044
2 3 57.225448 10.386393 16.343894
2 4 57.013548 13.736018 19.897188
3 0 75.752976 23.037138 27.979397
3 1 59.092245 48.532563 19.321416
3 2 75.16227 41.793139 24.957375
3 3 57.313025 18.477826 17.78104
3 4 57.013548 15.028244 19.264417
4 0 75.752976 34.441636 25.804006
4 1 59.092245 55.12169 10.026929
4 2 75.16227 40.70516 26.676663
4 3 66.601837 27.661889 21.9763
4 4 66.16227 14.800678 20.758051
5 0 75.752976 49.644375 19.311208
5 1 59.092245 57.320751 0.512625
5 2 75.16227 43.260442 26.732956
5 3 66.601837 29.460407 20.512609
5 4 66.16227 26.014838 22.80899
6 0 75.752976 48.756633 21.662763
6 1 59.092245 55.729682 7.828224
6 2 75.16227 45.981047 25.997891
6 3 66.601837 35.474196 21.767372
6 4 66.16227 28.357061 25.195629
7 0 75.752976 51.225183 17.981036
7 1 59.092245 55.313602 9.862926
7 2 75.16227 34.60024 30.446173
7 3 66.601837 28.054089 21.994201
7 4 66.21004 35.587189 24.74872
8 0 75.752976 40.66099 28.095271
8 1 66.054579 38.282109 25.146007
8 2 75.16227 41.524333 27.512443
8 3 66.601837 30.709369 22.764461
8 4 75.176954 32.595588 26.552858
9 0 75.752976 45.038012 21.086021
9 1 66.094638 49.804653 20.076528
9 2 75.16227 42.127417 31.900732
9 3 75.16227 37.109491 25.220225
9 4 75.176954 43.112523 26.783588
10 0 75.752976 50.323929 20.468233
10 1 66.100103 50.027042 20.113399
10 2 75.16227 49.075534 28.220629
10 3 75.16227 39.689768 27.970784
10 4 75.176954 48.427855 25.920739
11 0 75.752976 52.868796 14.947501
11 1 75.091917 46.634877 23.462134
11 2 75.16227 24.66413 34.349935
11 3 75.16227 47.843466 20.461342
11 4 75.176954 53.392029 21.678928
12 0 94.023266 47.014961 25.308839
12 1 75.091917 49.37295 25.174504
12 2 75.16227 27.073052 32.794318
12 3 75.176954 50.055015 20.082419
12 4 75.176954 44.403074 28.669864
13 0 94.023266 48.90321 25.692458
13 1 75.091917 52.9124 21.868022
13 2 75.16227 40.557714 33.351972
13 3 75.752976 44.556081 23.310843
13 4 75.176954 32.119439 33.757431
14 0 94.023266 54.529862 18.928246
14 1 75.094638 51.978979 22.559738
14 2 75.16227 41.701221 32.269144
14 3 75.752976 35.148243 23.964556
14 4 75.176954 35.932249 32.483184
15 0 94.023266 53.834504 22.35809
15 1 75.094638 54.444314 20.324995
15 2 75.16227 35.722011 34.291369
15 3 75.752976 34.186986 24.358167
15 4 75.176954 39.014456 29.135835
16 0 94.023266 52.678423 19.408707
16 1 75.094638 50.57998 24.627498
16 2 75.16227 34.54483 32.725727
16 3 66.601837 34.378047 26.610444
16 4 75.213103 43.33474 28.101986
17 0 94.023266 45.836514 30.399731
17 1 75.094638 46.997529 26.902909
17 2 75.219256 47.793336 30.009934
17 3 66.601837 43.415652 21.985913
17 4 91.258336 42.61905 27.890699
18 0 94.023266 51.126461 22.317983
18 1 75.094638 50.045278 26.705343
18 2 75.219256 37.162653 33.192558
18 3 66.706695 28.342245 28.939722
18 4 91.258336 53.263546 24.881292
19 0 94.023266 47.575679 24.172417
19 1 75.094638 43.456846 30.200741
19 2 75.219256 36.876496 30.486482
19 3 66.706695 32.883739 26.658954
19 4 91.258336 51.254976 24.494962
