
1 57.732142 3.370559 16.209861
2 57.732142 8.57887 19.33291
3 57.732142 15.382081 23.749213
4 57.732142 20.094835 22.917625
5 57.732142 32.022645 25.75032
6 75.601837 44.096303 23.717389
7 75.601837 38.070069 27.226646
8 75.732142 51.15489 21.921918
9 75.732142 53.845229 16.193744
10 75.732142 52.755657 17.865306
11 75.732142 54.549702 17.482365
12 85.899556 58.379425 12.556349
13 85.899556 54.548862 16.672644
14 85.899556 52.721213 19.075747
15 85.899556 56.7865 17.372865
16 85.899556 59.129576 13.590557
17 85.899556 43.560381 28.832702
18 85.899556 50.256236 24.713363
19 85.899556 56.46812 18.684921
