
1 91.772379 22.590521 34.038285
2 92.372379 52.651526 41.523792
3 92.372379 79.245363 25.046108
4 92.53704 82.72605 20.545964
5 92.53704 84.964021 16.649041
6 92.53704 81.840947 20.568355
7 92.53704 77.654197 22.689147
8 92.53704 79.049067 22.706748
9 92.53704 65.207253 32.59057
10 92.53704 73.355979 29.176711
11 92.53704 77.955086 22.397422
12 92.53704 84.979556 16.351818
13 92.53704 73.86597 28.039481
14 92.53704 72.645078 30.366507
15 92.53704 86.196023 15.880133
16 92.53704 86.737696 13.800166
17 92.53704 75.169327 27.237937
18 92.53704 75.218708 24.714477
19 92.53704 70.905998 24.305265
