gen island best mean std
0 0 56.773463 2.820165 14.60904
0 1 56.773463 0.018413 14.96169
0 2 21.912404 -2.228324 7.389904
0 3 65.74425 2.353766 15.889717
0 4 39.379599 2.027514 11.73612
1 0 56.773463 7.786614 16.961268
1 1 74.815851 15.615296 26.055827
1 2 56.759724 4.741234 14.039048
1 3 74.783394 6.354839 19.711632
1 4 39.379599 10.164357 13.688131
2 0 56.773463 18.054004 21.923101
2 1 75.470571 27.480155 29.343859
2 2 74.734699 14.11682 19.481738
2 3 74.783394 21.764158 28.801861
2 4 56.773463 14.329464 15.938581
3 0 56.773463 31.067895 24.757756
3 1 75.470571 30.107017 29.508255
3 2 74.769519 27.064057 26.265222
3 3 74.851532 28.566345 30.998172
3 4 56.773463 17.383203 22.334781
4 0 75.470571 40.268942 28.335381
4 1 74.815851 40.07763 27.147612
4 2 74.851532 34.801326 25.705436
4 3 74.783394 36.880353 29.197776
4 4 65.884108 29.906171 23.199639
5 0 65.886318 35.731134 23.90916
5 1 84.411736 49.892656 22.255224
5 2 86.567552 39.226374 26.30538
5 3 74.783394 51.872805 20.400509
5 4 75.013548 42.564737 23.441293
6 0 74.773463 46.019361 24.224971
6 1 74.862273 48.934763 21.978761
6 2 86.567552 45.515486 28.995829
6 3 74.783394 50.244685 22.856951
6 4 75.013548 39.217799 25.237219
7 0 74.773463 54.315242 11.670177
7 1 74.952628 41.740791 23.438301
7 2 86.567552 49.041947 23.164203
7 3 74.783394 54.744245 17.137148
7 4 86.238793 40.812074 26.065817
8 0 74.952628 48.230027 22.858551
8 1 86.567552 45.571234 25.700785
8 2 86.567552 49.084945 22.853672
8 3 86.238793 39.577354 32.820151
8 4 74.815851 44.961155 23.669831
9 0 74.952628 45.583908 25.407836
9 1 74.77941 38.196389 25.728008
9 2 87.19141 50.745135 26.468559
9 3 86.238793 42.839435 28.862229
9 4 74.815851 48.295097 20.90902
10 0 74.952628 43.350253 26.303908
10 1 84.809685 41.704863 25.01959
10 2 87.19141 55.579702 18.906479
10 3 86.238793 45.922682 25.799962
10 4 74.815851 55.461406 13.875007
11 0 74.952628 46.902436 22.907493
11 1 84.809685 49.876938 23.086905
11 2 87.19141 58.428285 20.506649
11 3 86.238793 48.102181 20.63635
11 4 74.855814 56.127467 14.228753
12 0 74.952628 48.294151 21.102542
12 1 87.19141 53.330594 19.453787
12 2 87.19141 54.105048 21.648124
12 3 74.855814 49.875157 21.618375
12 4 74.952628 41.761048 27.394064
13 0 74.952628 37.612483 30.491423
13 1 87.19141 43.619842 24.926097
13 2 87.193424 56.881881 22.966273
13 3 74.855814 38.403864 28.285591
13 4 74.952628 55.049008 19.051573
14 0 74.952628 38.904418 26.873574
14 1 87.19141 55.53819 20.191351
14 2 87.611736 58.849868 19.651708
14 3 74.866602 52.303785 21.635387
14 4 74.952628 52.110254 20.942189
15 0 74.952628 44.760046 26.592185
15 1 87.19141 55.449003 17.865914
15 2 87.611736 55.694805 22.155736
15 3 74.866602 53.895427 16.094492
15 4 74.952628 55.472137 16.884169
16 0 87.19141 51.87477 23.849273
16 1 88.211736 53.765421 20.826047
16 2 87.611736 52.990698 24.886705
16 3 74.952628 57.477012 12.467853
16 4 74.952628 41.691716 25.148814
17 0 87.19141 50.345217 24.283769
17 1 88.211736 46.438246 23.957752
17 2 88.411736 53.149491 23.359065
17 3 74.952628 35.337714 27.971359
17 4 74.952628 52.280934 23.648844
18 0 87.19141 52.685129 26.686595
18 1 88.211736 54.496198 23.35544
18 2 88.411736 56.665406 22.558698
18 3 74.952628 46.057808 21.714065
18 4 74.952628 49.612384 20.660303
19 0 88.438793 57.194317 18.685117
19 1 88.211736 52.502078 27.240345
19 2 88.411736 57.495119 25.470279
19 3 74.952628 50.068996 19.235327
19 4 74.952628 47.604508 22.671799
