gen island best mean std
0 0 91.772379 11.510839 33.393169
0 1 91.772379 12.773201 29.315248
0 2 92.363558 6.300736 29.166838
0 3 92.500134 16.02804 34.024022
0 4 87.995993 4.61185 25.774265
1 0 92.379644 30.954931 40.132051
1 1 91.772379 31.991052 35.138981
1 2 93.127 31.520468 40.908826
1 3 92.644173 45.957882 39.911704
1 4 89.924826 20.60152 38.549492
2 0 92.379644 50.131163 44.415858
2 1 91.772379 59.757391 36.200476
2 2 88.818216 49.192851 42.033078
2 3 92.644173 68.932148 34.91582
2 4 92.569562 25.916419 41.745503
3 0 92.576119 65.804121 36.765172
3 1 92.009013 72.551705 31.868592
3 2 92.569562 67.819883 33.79884
3 3 92.644173 72.983908 33.14062
3 4 92.694055 49.048105 43.546754
4 0 92.494055 54.749375 41.750287
4 1 92.569562 80.271671 26.548059
4 2 92.644173 77.550361 27.080496
4 3 92.694055 75.954109 26.979193
4 4 92.576119 53.003122 43.736486
5 0 92.524826 61.059545 35.295547
5 1 92.569562 81.642073 23.616209
5 2 92.644173 78.645817 24.07153
5 3 92.694055 78.138294 23.562226
5 4 92.776119 74.745107 31.661779
6 0 92.524826 61.225906 32.955543
6 1 92.569562 84.090892 22.548149
6 2 92.644173 77.649918 24.926105
6 3 92.694055 71.890586 32.045058
6 4 92.776119 71.495902 36.792573
7 0 92.524826 67.541069 32.024469
7 1 92.569562 77.235919 26.055131
7 2 92.644173 82.447897 17.612787
7 3 92.727 76.034072 25.865852
7 4 92.776119 59.423108 40.598414
8 0 92.576119 48.540289 42.39972
8 1 92.569562 74.385024 27.422531
8 2 92.927 85.864667 15.090253
8 3 92.776119 76.492885 28.306867
8 4 92.776119 72.087333 32.986256
9 0 92.576119 71.035532 30.546489
9 1 93.589365 67.463393 33.751999
9 2 92.727 86.669587 13.661113
9 3 92.776119 68.877957 32.448837
9 4 92.776119 66.161459 36.77208
10 0 92.576119 80.451643 21.302454
10 1 93.589365 67.395286 33.021816
10 2 93.396054 77.423758 29.463919
10 3 92.776119 72.282373 29.599275
10 4 92.776119 50.880989 42.572372
11 0 92.58272 88.416408 12.898485
11 1 93.589365 69.103976 31.415066
11 2 93.396054 89.020185 10.358018
11 3 92.776119 74.330819 30.082274
11 4 92.776119 62.299022 38.14272
12 0 93.589365 85.477668 14.555862
12 1 93.527 65.89159 30.599587
12 2 93.78272 85.998212 14.133368
12 3 92.776119 69.616296 33.350967
12 4 92.776119 65.593754 37.299968
13 0 92.58272 84.464091 14.836855
13 1 93.527 68.274827 30.717421
13 2 93.78272 84.198175 16.554926
13 3 92.776119 71.31642 34.005716
13 4 92.776119 56.816812 41.114242
14 0 92.58272 82.836539 21.541132
14 1 93.527 69.933297 28.603263
14 2 93.78272 89.756161 8.301973
14 3 92.776119 73.339372 32.742651
14 4 92.776119 60.117471 41.265595
15 0 92.58272 88.946943 10.220313
15 1 93.527 69.979324 29.036474
15 2 93.78272 85.559349 14.313642
15 3 92.776119 65.422638 38.256101
15 4 92.776119 67.077759 35.704085
16 0 93.527 87.004481 14.829835
16 1 93.78272 75.435185 26.671354
16 2 93.989365 80.624086 22.367771
16 3 92.776119 74.51571 34.881809
16 4 92.776119 63.359401 34.686455
17 0 93.527 67.905472 38.725406
17 1 93.78272 86.254708 16.755565
17 2 93.989365 86.479279 14.816135
17 3 92.776119 65.950734 37.37756
17 4 92.776119 79.47459 26.789271
18 0 93.527 81.110114 22.712095
18 1 93.78272 82.651429 19.703673
18 2 93.989365 87.247783 13.973639
18 3 92.776119 68.021253 35.616115
18 4 92.776119 52.209874 43.015439
19 0 93.527 77.36916 25.635471
19 1 93.78272 88.80008 13.247259
19 2 93.989365 90.017195 5.092271
19 3 92.776119 68.801278 35.999339
19 4 92.776119 72.178357 33.371744
