gen island best mean std
0 0 57.16227 -0.952425 11.535036
0 1 57.094638 -2.039696 10.911645
0 2 21.031292 -3.588949 5.733787
0 3 66.094638 -0.929383 12.373884
0 4 57.732142 0.168822 14.764447
1 0 57.16227 3.551972 15.67638
1 1 57.176954 3.810314 19.377087
1 2 48.046757 0.419804 11.274284
1 3 66.094638 2.897757 15.932715
1 4 57.732142 7.016315 21.161661
2 0 57.273152 17.236427 23.983198
2 1 57.097367 8.037714 20.072614
2 2 57.008535 6.873492 17.239924
2 3 75.059829 15.605512 27.474466
2 4 66.219256 15.475312 25.690695
3 0 60.492245 29.275718 28.745969
3 1 57.16227 17.294884 25.274831
3 2 65.686452 18.560704 22.353407
3 3 75.059829 25.752148 27.71038
3 4 66.231679 23.132649 27.114776
4 0 75.054579 32.525368 30.402475
4 1 74.824133 28.087439 26.425329
4 2 75.059829 22.250778 25.381157
4 3 75.16227 37.261204 29.841147
4 4 66.279688 28.954858 29.364906
5 0 75.054579 46.224558 25.699141
5 1 74.824133 33.069002 29.279915
5 2 75.059829 28.217232 25.992118
5 3 75.16227 37.614933 30.471723
5 4 66.279688 45.606441 21.33408
6 0 75.054579 43.969125 27.259269
6 1 74.824133 41.60447 27.325104
6 2 75.094638 27.04554 30.811643
6 3 75.16227 44.101815 27.853785
6 4 66.601837 45.359155 23.753293
7 0 75.054579 44.583817 28.160636
7 1 74.824133 42.549599 25.954993
7 2 75.094638 30.177379 29.116746
7 3 75.16227 51.081729 25.546203
7 4 66.601837 48.271672 22.459445
8 0 75.054579 43.893544 27.562271
8 1 75.094638 48.402999 21.885918
8 2 75.16227 46.615938 26.62414
8 3 75.16227 55.354273 18.36915
8 4 75.054579 43.748678 25.699919
9 0 75.054579 36.724144 30.122505
9 1 75.094638 43.408167 24.477394
9 2 75.16227 51.097604 22.770903
9 3 75.16227 43.602474 26.130077
9 4 75.054579 39.25526 27.132676
10 0 75.054579 53.533307 20.830988
10 1 75.111122 47.882589 24.981722
10 2 75.16227 56.234199 16.481545
10 3 75.16227 50.18431 24.105242
10 4 75.054579 32.451933 28.457232
11 0 75.054579 46.775922 25.962275
11 1 75.111122 43.390298 25.052
11 2 75.16227 58.048792 22.657358
11 3 86.785064 56.31349 18.745264
11 4 75.054579 28.945085 28.565458
12 0 75.111122 39.600232 32.11867
12 1 75.16227 44.793358 26.680934
12 2 86.785064 55.050263 27.709731
12 3 75.323246 56.291052 19.5751
12 4 75.054579 32.461285 27.616929
13 0 75.111122 34.406632 32.363916
13 1 75.16227 42.928785 24.405757
13 2 86.785064 59.435754 23.07613
13 3 75.323246 61.018478 18.621537
13 4 75.054579 39.813161 29.032448
14 0 75.111122 33.007351 30.604804
14 1 75.16227 56.194174 18.539939
14 2 86.785064 61.771686 22.965844
14 3 75.323246 62.616694 14.756496
14 4 75.094638 30.571876 31.233216
15 0 75.111122 39.995433 29.2936
15 1 75.16227 51.522288 22.182903
15 2 86.785064 65.480137 16.990998
15 3 84.299556 62.178195 19.668068
15 4 75.094638 32.018453 30.927777
16 0 75.16227 38.747161 29.582216
16 1 86.785064 54.113753 23.459277
16 2 85.116796 63.155867 21.099199
16 3 75.323246 38.838071 31.886506
16 4 75.111122 36.498475 30.003225
17 0 75.111122 46.089941 27.181216
17 1 86.785064 53.917417 24.609177
17 2 87.985064 49.760374 29.204433
17 3 86.985064 58.646481 20.700145
17 4 75.111122 29.674705 30.412564
18 0 75.111122 46.562024 24.596753
18 1 86.785064 55.843444 25.773215
18 2 86.785064 49.632855 33.030278
18 3 86.985064 54.417559 22.568404
18 4 75.111122 30.586297 31.820706
19 0 75.111122 44.796851 26.939586
19 1 86.785064 57.32262 23.679379
19 2 86.785064 52.882586 25.304717
19 3 86.985064 54.955442 21.378676
19 4 75.111122 34.606768 31.486373
