gen island best mean std
0 0 21.752976 -2.449586 7.659623
0 1 57.601837 0.590423 14.572539
0 2 12.790514 -3.150917 4.901527
0 3 21.752976 -2.766174 7.070737
0 4 57.188859 1.457521 14.946166
1 0 21.752976 1.199939 10.489991
1 1 66.219256 7.884747 22.335514
1 2 30.758253 2.463235 11.133008
1 3 57.16227 3.673121 13.612958
1 4 66.100103 14.307059 26.845931
2 0 21.752976 10.921078 12.153821
2 1 66.752976 18.883702 26.147385
2 2 31.065526 6.967687 13.187991
2 3 57.16227 9.718246 12.995569
2 4 66.100103 24.589792 27.502405
3 0 30.752976 15.227141 11.905197
3 1 66.752976 28.207371 24.913291
3 2 31.065526 9.226654 12.387962
3 3 57.732142 13.370084 16.952265
3 4 66.105597 38.633657 28.086078
4 0 66.752976 22.26217 19.804457
4 1 66.752976 29.578165 24.141925
4 2 57.732142 18.497914 20.277629
4 3 66.105597 22.754235 19.242745
4 4 66.111122 47.408964 21.401141
5 0 66.752976 26.097499 20.100544
5 1 66.752976 43.992881 21.42031
5 2 57.752976 25.512147 18.488756
5 3 66.168118 24.130826 22.617352
5 4 66.276415 48.192501 21.549146
6 0 66.752976 27.831722 18.376888
6 1 66.752976 42.296068 19.196286
6 2 66.31642 24.398191 19.289309
6 3 75.091917 33.819809 23.758636
6 4 66.276415 49.339668 23.023231
7 0 66.752976 28.133731 15.633314
7 1 66.752976 39.198753 26.536465
7 2 66.31642 29.48656 20.813677
7 3 75.091917 50.225723 19.947991
7 4 66.286267 52.945897 18.010228
8 0 66.752976 33.85521 17.112373
8 1 66.752976 34.538118 23.060696
8 2 75.091917 27.377724 26.035141
8 3 75.091917 55.140742 17.100072
8 4 66.253797 46.746655 20.188256
9 0 66.752976 32.857018 22.652709
9 1 75.732142 43.03588 21.37516
9 2 75.091917 39.208109 23.703828
9 3 75.091917 60.002025 8.817272
9 4 75.244258 38.092231 22.957169
10 0 66.752976 42.30365 20.977886
10 1 75.732142 46.31917 20.77738
10 2 75.091917 37.172652 27.518645
10 3 75.091917 58.449821 12.124585
10 4 75.244258 41.768611 23.606086
11 0 66.752976 42.789423 19.335813
11 1 78.892245 46.079869 24.430211
11 2 94.023266 42.193997 27.483347
11 3 75.091917 43.052282 30.533309
11 4 75.244258 44.603226 22.796671
12 0 78.892245 43.831052 20.048705
12 1 94.023266 53.390556 20.632587
12 2 89.499556 48.069314 24.031431
12 3 75.244258 53.742301 20.134019
12 4 75.244258 42.70464 24.14391
13 0 78.892245 48.660721 23.244244
13 1 75.732142 42.173218 21.095908
13 2 89.499556 52.330123 19.705159
13 3 75.244258 47.074726 25.041104
13 4 75.244258 41.775356 25.730573
14 0 78.892245 44.687676 22.249661
14 1 75.21004 40.065168 21.741281
14 2 89.499556 55.47539 21.430258
14 3 75.244258 52.028194 21.577265
14 4 75.244258 33.351294 29.114175
15 0 78.892245 47.620859 23.974883
15 1 75.21004 44.978065 22.201729
15 2 89.499556 56.251162 19.797879
15 3 75.244258 55.809376 18.826947
15 4 75.244258 35.061298 27.477944
16 0 78.892245 48.693473 18.066426
16 1 89.499556 42.397305 25.813171
16 2 75.244258 50.217945 22.405557
16 3 75.244258 57.623017 20.87567
16 4 78.892245 40.671211 24.900766
17 0 78.892245 41.682567 27.117469
17 1 89.499556 22.132927 26.292183
17 2 75.244258 48.690499 22.113132
17 3 75.244258 37.89735 28.98294
17 4 78.892245 40.225188 27.770539
18 0 78.892245 33.442976 23.764828
18 1 89.499556 36.636651 31.696891
18 2 75.244258 52.691456 21.605642
18 3 75.244258 49.330472 24.491483
18 4 78.892245 35.782778 28.97656
19 0 78.892245 38.146011 21.801211
19 1 89.499556 36.791174 27.779941
19 2 75.244258 51.737621 23.503037
19 3 75.244258 46.705042 24.656972
19 4 78.892245 35.664202 26.040741
