
1 87.706695 15.985723 31.474796
2 92.347727 36.119669 38.475422
3 92.347727 50.446797 39.165225
4 92.50625 62.110794 36.487161
5 92.494055 76.185072 22.343394
6 92.494055 79.144628 23.992592
7 92.531096 74.157932 27.898263
8 92.58272 72.849241 28.574872
9 92.58272 69.367775 32.573339
10 92.58272 76.638662 27.814825
11 92.58272 75.076329 26.290829
12 92.58272 69.016329 32.147212
13 92.58272 67.90167 34.174487
14 92.58272 78.450413 23.020686
15 92.58272 62.84556 35.11728
16 92.58272 76.922368 23.085545
17 92.727 63.058093 32.829442
18 92.727 66.379632 29.509019
19 92.58272 81.653004 19.819509
