
1 91.772379 25.329367 38.771663
2 91.772379 33.57419 40.354131
3 92.379644 51.731126 39.044928
4 92.379644 63.246856 35.417513
5 92.379644 67.293594 33.639581
6 92.379644 82.337354 24.92928
7 92.379644 86.91973 15.020978
8 92.379644 61.163848 40.265296
9 92.563558 70.072166 33.574404
10 92.718596 70.713317 34.912516
11 92.718596 72.762409 31.337914
12 92.718596 75.518384 29.700942
13 92.718596 73.580459 29.843033
14 92.718596 68.758369 31.30715
15 92.718596 48.914697 39.613726
16 92.718596 78.083328 27.277432
17 92.718596 80.860355 26.92209
18 92.718596 76.434762 30.434266
19 92.718596 56.054448 42.778295
