gen island best mean std
0 0 57.16227 -1.112896 11.131045
0 1 57.286267 -1.380156 10.986132
0 2 57.601837 -0.624372 11.732702
0 3 57.168118 3.527862 15.686345
0 4 30.790514 -0.446085 9.477006
1 0 57.16227 9.800618 24.323234
1 1 57.286267 1.869846 15.417646
1 2 57.732142 5.364156 19.03941
1 3 57.168118 9.110519 19.188841
1 4 66.179917 8.759503 18.447685
2 0 57.732142 26.268647 29.338511
2 1 57.601837 13.656475 26.713008
2 2 57.732142 9.041297 22.196761
2 3 57.200907 10.548577 23.101362
2 4 66.858336 11.666892 21.35456
3 0 57.732142 49.831657 19.616805
3 1 57.732142 25.354745 27.071673
3 2 57.732142 15.547489 25.590906
3 3 57.200907 22.266196 26.551701
3 4 66.858336 15.458609 21.892721
4 0 57.732142 51.222383 18.258272
4 1 57.732142 27.393956 27.341252
4 2 57.732142 30.404966 28.358019
4 3 66.200907 27.171953 27.24202
4 4 66.858336 23.310494 25.164233
5 0 57.732142 53.826083 13.310362
5 1 57.732142 34.522656 26.566705
5 2 57.732142 47.907366 21.962221
5 3 66.200907 37.66716 27.792076
5 4 94.023266 33.286344 25.615119
6 0 66.231679 54.777922 12.854524
6 1 57.732142 38.755175 24.334071
6 2 57.732142 40.663892 26.435369
6 3 66.200907 40.797898 26.913755
6 4 94.023266 37.075487 26.134418
7 0 66.330119 52.578194 17.577841
7 1 57.732142 43.433175 23.634628
7 2 57.732142 45.244892 22.492967
7 3 66.200907 42.933186 27.002636
7 4 94.023266 39.879159 33.986949
8 0 66.330119 49.858039 19.576614
8 1 57.732142 32.945758 28.559307
8 2 57.732142 39.035769 24.256711
8 3 66.200907 39.615735 26.348733
8 4 94.023266 34.153411 30.206885
9 0 66.330119 52.807747 16.099127
9 1 57.732142 43.723937 23.667069
9 2 57.732142 42.854574 24.0087
9 3 64.092245 41.092247 27.011906
9 4 94.023266 40.426722 28.215896
10 0 66.330119 55.224299 14.495214
10 1 57.732142 46.215588 21.067135
10 2 57.732142 36.16361 28.043871
10 3 64.092245 43.296158 23.819532
10 4 94.023266 24.499026 30.905521
11 0 66.330119 52.159902 18.699812
11 1 57.732142 38.259195 24.591708
11 2 57.732142 40.704354 24.944696
11 3 64.092245 39.834082 27.305345
11 4 94.023266 25.575111 28.566963
12 0 66.330119 45.193015 25.297136
12 1 57.732142 27.047436 27.276631
12 2 57.732142 49.067369 20.482552
12 3 64.092245 43.339122 24.955073
12 4 94.023266 36.322509 33.294276
13 0 75.051965 46.981882 24.563666
13 1 57.732142 31.268556 24.95269
13 2 57.732142 49.088352 19.261734
13 3 64.092245 42.291783 26.711975
13 4 94.023266 36.934076 30.59795
14 0 75.051965 42.612177 27.0269
14 1 57.732142 40.068492 23.28987
14 2 57.732142 34.880201 27.706187
14 3 64.092245 38.721364 26.692851
14 4 94.023266 24.36321 29.354628
15 0 75.051965 44.560302 28.318157
15 1 57.732142 42.084927 22.332497
15 2 57.732142 36.230991 28.617313
15 3 64.092245 28.44202 30.350505
15 4 94.023266 34.815293 32.321943
16 0 75.051965 44.841653 26.765057
16 1 57.732142 31.046893 26.541476
16 2 57.732142 36.039412 27.780837
16 3 64.092245 37.503088 28.07382
16 4 94.023266 35.746963 30.93745
17 0 75.051965 50.908302 20.230774
17 1 57.732142 30.614764 28.478327
17 2 57.732142 37.423581 27.682441
17 3 64.092245 39.353422 25.723456
17 4 94.023266 35.832605 27.235794
18 0 75.051965 32.950835 32.24098
18 1 57.732142 40.293921 25.199739
18 2 57.732142 39.330469 24.991871
18 3 64.092245 42.925046 25.600742
18 4 94.023266 32.785457 29.428589
19 0 75.051965 46.610489 24.276937
19 1 57.732142 36.05224 26.285876
19 2 57.732142 38.885536 26.558303
19 3 64.092245 48.383732 21.508144
19 4 94.023266 38.726525 31.182056
