
1 92.327 22.347731 38.79619
2 92.327 41.480773 41.621962
3 92.327 61.336489 39.848789
4 93.127 65.507226 34.737412
5 93.127 69.709817 34.587538
6 93.127 65.688861 39.991269
7 93.527 74.785371 30.659524
8 93.527 77.445367 29.789569
9 93.527 80.757088 24.643144
10 93.527 74.233665 30.55107
11 93.527 79.845939 23.984425
12 93.527 74.138775 32.762006
13 93.527 72.23019 33.984177
14 93.527 64.775677 35.411094
15 93.727 72.456336 30.812071
16 93.727 80.950699 24.382933
17 93.727 80.216249 20.018283
18 93.727 85.22597 13.809914
19 93.527 78.797521 27.57381
