gen island best mean std
0 0 56.773463 1.405266 15.70315
0 1 56.926955 0.044995 12.859562
0 2 22.237826 -0.541722 9.496035
0 3 39.197882 0.540263 13.577614
0 4 30.168118 -2.531376 6.956058
1 0 74.773463 13.444134 26.318914
1 1 74.783394 14.076409 28.905434
1 2 47.888533 8.184565 14.615129
1 3 56.773463 3.027555 15.291654
1 4 39.383229 3.360002 13.435499
2 0 74.773463 20.329803 27.422872
2 1 74.862273 30.719761 32.808235
2 2 47.888533 13.239809 16.922341
2 3 56.773463 15.075937 24.196318
2 4 39.416504 4.562159 14.955119
3 0 84.193424 32.609456 31.242531
3 1 74.862273 38.824632 27.431582
3 2 74.7894 20.576647 19.964561
3 3 74.74425 35.538559 25.718413
3 4 39.416504 8.578984 15.859549
4 0 84.193424 45.207663 28.080153
4 1 74.862273 50.672467 25.623306
4 2 74.7894 33.467481 24.499545
4 3 65.851532 46.533735 20.788536
4 4 56.773463 16.492344 17.863216
5 0 84.193424 41.403455 27.307896
5 1 74.862273 54.839967 22.958742
5 2 74.7894 36.730543 21.312568
5 3 87.19141 51.707242 18.965421
5 4 56.773463 22.054444 20.632622
6 0 84.193424 39.931212 26.503305
6 1 74.862273 64.926627 18.137488
6 2 74.7894 41.860802 21.623348
6 3 87.19141 52.74018 23.057404
6 4 56.773463 27.172691 23.491322
7 0 85.557367 46.682819 25.845911
7 1 74.864435 42.750964 30.29766
7 2 74.886318 42.09671 23.393601
7 3 87.19141 53.888666 21.861313
7 4 74.777424 27.798322 28.380364
8 0 85.557367 43.534785 28.075348
8 1 74.890752 51.202168 25.366646
8 2 74.886318 44.944756 22.549252
8 3 87.19141 55.784376 18.785285
8 4 74.777424 41.176101 28.507348
9 0 85.557367 48.42408 27.014059
9 1 74.890752 59.558984 22.265463
9 2 74.886318 44.314281 26.024765
9 3 87.19141 56.985367 19.349877
9 4 83.767552 44.527803 23.309298
10 0 85.557367 48.110716 25.199005
10 1 74.862273 54.821743 27.765465
10 2 74.886318 56.19205 16.519897
10 3 87.19141 43.675301 29.947674
10 4 83.767552 42.034755 23.662982
11 0 85.557367 43.495663 30.234043
11 1 74.862273 61.852188 23.758877
11 2 74.886318 39.117063 27.779376
11 3 87.19141 46.336522 28.744604
11 4 83.767552 48.3492 22.47615
12 0 85.557367 39.37061 31.985935
12 1 74.884108 61.188908 22.118722
12 2 74.886318 39.350321 29.751678
12 3 87.19141 45.744026 25.674392
12 4 83.767552 53.268319 16.678464
13 0 74.881903 28.022609 25.914536
13 1 74.884108 44.332584 30.422288
13 2 74.886318 42.656441 24.984017
13 3 87.19141 52.401008 22.813059
13 4 83.767552 51.460841 16.897279
14 0 74.881903 36.940527 28.451608
14 1 74.884108 49.969042 29.156252
14 2 74.886318 44.910924 25.258226
14 3 87.193424 40.599594 34.072272
14 4 86.466602 45.531166 26.61796
15 0 74.881903 39.935567 27.359172
15 1 74.884108 49.394591 28.228742
15 2 74.886318 44.019494 24.306814
15 3 87.193424 31.026493 33.02954
15 4 86.466602 46.867644 27.263128
16 0 74.881903 39.700262 28.377697
16 1 74.895207 60.026414 23.862783
16 2 87.19141 37.987078 30.871767
16 3 87.193424 45.481617 25.475244
16 4 86.466602 42.219924 28.018639
17 0 74.881903 40.31374 28.381761
17 1 74.884108 52.308748 29.638453
17 2 87.19141 49.912647 27.974528
17 3 87.193424 52.376411 23.796758
17 4 86.466602 38.846268 25.912747
18 0 85.767552 42.628 27.112957
18 1 74.884108 54.854928 26.964026
18 2 87.19141 53.010469 22.141701
18 3 87.193424 55.19329 20.642177
18 4 86.466602 49.74668 21.071788
19 0 85.767552 51.818797 21.419104
19 1 74.886318 57.754346 24.697652
19 2 87.19141 58.824664 18.655922
19 3 87.193424 40.384614 29.013664
19 4 86.466602 30.575664 29.70672
