gen island best mean std
0 0 21.752976 -2.729629 6.774233
0 1 57.225448 2.046443 15.896581
0 2 3.937405 -4.741876 2.450307
0 3 66.171054 1.963254 17.945982
0 4 21.752976 -2.959573 5.7258
1 0 30.752976 4.079116 11.379389
1 1 57.225448 7.410955 20.663256
1 2 24.092245 -0.74635 7.50648
1 3 66.171054 13.622346 26.978928
1 4 57.16227 3.162418 13.290583
2 0 30.752976 10.031648 12.613801
2 1 57.225448 19.024155 24.07684
2 2 57.16227 3.230538 13.708833
2 3 66.330119 23.289774 29.286374
2 4 57.16227 10.839134 19.116847
3 0 30.752976 10.239966 14.113175
3 1 57.296218 27.455291 26.032667
3 2 57.16227 3.505308 15.339801
3 3 75.263428 41.423812 28.106043
3 4 57.732142 22.002635 23.227917
4 0 57.296218 17.607671 18.925802
4 1 66.16227 37.958829 26.200385
4 2 75.263428 13.296387 26.642816
4 3 75.188859 40.531783 24.466886
4 4 57.732142 35.11126 23.313439
5 0 57.296218 20.735474 21.124726
5 1 66.16227 43.290382 26.043915
5 2 75.266659 17.502625 29.595124
5 3 75.21004 54.159878 21.703143
5 4 57.732142 50.799638 14.643336
6 0 57.296218 31.626601 22.686258
6 1 66.16227 46.417947 24.762691
6 2 75.263428 23.513792 29.232069
6 3 75.260207 54.85644 22.189897
6 4 57.732142 48.373682 18.252352
7 0 66.225448 44.25292 22.696384
7 1 66.16227 51.862009 19.107279
7 2 75.263428 42.044627 27.645274
7 3 75.260207 57.705944 16.833702
7 4 66.747727 49.101356 17.551472
8 0 66.16227 45.354177 22.765074
8 1 75.263428 47.093872 25.826054
8 2 75.263428 42.96563 28.767836
8 3 87.730119 46.134082 31.062262
8 4 66.225448 49.655247 19.465707
9 0 66.16227 48.286449 21.336481
9 1 66.216175 43.046999 25.727982
9 2 75.263428 53.243034 23.041507
9 3 87.730119 59.574828 23.221486
9 4 66.225448 45.411744 23.483038
10 0 66.16227 47.415137 22.63951
10 1 66.216175 43.091313 24.976495
10 2 75.263428 41.64606 30.593006
10 3 87.730119 56.365501 22.06426
10 4 66.601837 45.797751 23.520746
11 0 66.266659 56.427953 13.723868
11 1 66.219256 43.53535 24.762208
11 2 75.263428 52.14551 24.948348
11 3 94.023266 54.446297 25.454986
11 4 66.225448 37.072017 24.677294
12 0 66.219256 54.18285 16.631803
12 1 75.263428 39.786581 27.039878
12 2 94.023266 53.399179 24.560396
12 3 87.730119 55.137637 24.573164
12 4 66.266659 38.992732 27.514561
13 0 66.326677 48.52894 25.350073
13 1 75.263428 37.322671 30.058734
13 2 94.023266 53.301724 26.267974
13 3 94.023266 57.35713 20.249042
13 4 66.266659 48.960134 21.00579
14 0 66.326677 40.835438 29.419407
14 1 75.263428 42.455248 28.542225
14 2 94.023266 48.192903 29.855817
14 3 94.023266 59.804177 25.844953
14 4 66.266659 49.87322 20.434179
15 0 66.326677 47.120426 24.605316
15 1 75.282972 43.146724 30.399945
15 2 94.023266 50.167757 28.331125
15 3 94.023266 57.627531 24.017962
15 4 66.266659 48.330149 21.157665
16 0 75.282972 38.477163 29.949712
16 1 94.023266 42.556407 27.227555
16 2 94.023266 52.046614 24.267805
16 3 75.203942 30.86999 31.209813
16 4 66.326677 43.142881 24.862584
17 0 66.326677 37.764223 28.581647
17 1 94.023266 41.661929 29.454681
17 2 94.023266 43.776729 30.282732
17 3 75.203942 38.656295 30.481236
17 4 66.326677 45.797556 24.512126
18 0 66.326677 44.19443 28.048167
18 1 94.023266 49.92493 31.153205
18 2 94.023266 51.580061 29.498475
18 3 75.260207 56.624619 19.9476
18 4 66.326677 51.36063 19.719758
19 0 66.326677 48.06589 26.783525
19 1 94.023266 47.31565 25.730332
19 2 94.023266 44.199328 27.096889
19 3 75.260207 54.149775 23.577846
19 4 66.326677 53.116939 18.058033
