
1 74.783394 4.376641 20.059761
2 86.99141 20.234925 25.970178
3 86.99141 37.338575 30.07201
4 87.011736 47.122717 26.580239
5 87.011736 49.943526 26.296004
6 87.011736 56.489031 24.723917
7 87.011736 53.677095 30.32962
8 87.011736 55.0418 27.622792
9 87.19141 44.5473 35.012033
10 87.19141 49.28088 34.196568
11 87.19141 48.484597 29.521455
12 87.19141 58.157477 30.170768
13 87.19141 56.77549 27.976998
14 87.19141 44.892319 34.768776
15 87.193424 48.302228 30.845664
16 87.193424 55.054492 26.781211
17 87.193424 61.496703 27.15421
18 87.193424 59.955069 24.199342
19 87.193424 62.62102 24.269293
