gen island best mean std
0 0 92.168788 16.609474 35.815426
0 1 21.333573 -3.77608 7.137474
0 2 57.931096 3.010447 17.241426
0 3 91.196054 12.504674 33.626847
0 4 91.772379 8.189421 29.574713
1 0 92.168788 27.395897 41.918615
1 1 66.989365 3.536451 18.077096
1 2 88.418216 25.473731 36.076735
1 3 91.272746 32.270168 41.457756
1 4 92.524826 36.040306 41.666864
2 0 92.568788 59.938065 39.459292
2 1 87.802788 13.416773 29.754025
2 2 91.772379 48.424764 39.565337
2 3 91.772379 36.18153 42.44308
2 4 91.772379 58.568004 38.820965
3 0 92.568788 57.340366 36.83244
3 1 91.678539 26.704191 36.889337
3 2 91.772379 63.345908 33.669445
3 3 92.347727 44.139711 42.659478
3 4 92.363558 77.166708 28.064946
4 0 93.127 70.843854 36.588253
4 1 91.678539 42.113595 36.666727
4 2 92.327 59.379999 37.272517
4 3 92.363558 38.658792 39.990303
4 4 92.524826 80.364947 25.061497
5 0 93.127 61.863377 39.345742
5 1 92.358093 49.381708 31.30101
5 2 92.327 74.423109 29.322801
5 3 92.494055 57.415671 39.494918
5 4 92.524826 80.036423 27.069808
6 0 93.127 80.322952 27.514468
6 1 92.358093 43.480956 34.80045
6 2 92.327 73.64309 29.292266
6 3 92.500134 66.212131 37.784079
6 4 92.58272 76.458357 31.289372
7 0 93.127 84.128706 22.59559
7 1 92.358093 51.439455 37.207129
7 2 92.327 65.406562 31.86122
7 3 92.576119 57.958371 40.73542
7 4 92.58272 74.497408 28.992251
8 0 93.835214 84.54332 14.48467
8 1 92.358093 52.618268 38.018255
8 2 92.927 70.420866 27.912018
8 3 92.58272 78.228759 28.272505
8 4 93.127 75.692361 29.61374
9 0 93.727 87.638589 10.958193
9 1 92.358093 60.004713 37.4019
9 2 92.927 68.592746 29.341123
9 3 92.58272 66.409163 36.487604
9 4 93.327 70.776957 35.004031
10 0 93.727 89.524079 10.129702
10 1 92.358093 55.930776 39.462251
10 2 92.927 74.599549 24.017202
10 3 92.58272 64.870294 38.263004
10 4 93.327 78.42537 27.462802
11 0 93.82385 87.617 13.093674
11 1 92.73194 57.281654 40.28435
11 2 92.927 72.941949 24.100914
11 3 92.58272 74.317303 31.607153
11 4 93.327 74.854336 30.321479
12 0 93.727 87.284614 12.994959
12 1 92.090612 54.8153 39.355156
12 2 92.727 73.070441 24.329756
12 3 92.58272 81.312519 19.860027
12 4 93.327 75.923909 26.991396
13 0 93.727 71.304623 36.387807
13 1 92.090612 59.957905 36.394566
13 2 92.727 75.137971 24.762195
13 3 92.58272 62.269725 36.630819
13 4 93.727 71.47886 28.744214
14 0 93.727 85.372268 19.791723
14 1 92.090612 60.209639 38.767295
14 2 92.727 77.673932 21.498709
14 3 92.58272 72.297483 31.378475
14 4 93.727 70.778136 30.65561
15 0 93.727 84.43008 20.45327
15 1 92.090612 74.020199 30.775764
15 2 92.727 76.979369 25.017066
15 3 92.58272 82.946233 22.624903
15 4 93.727 74.47342 28.717722
16 0 93.727 90.910963 4.44228
16 1 92.090612 44.339493 42.44692
16 2 92.727 74.743801 24.916346
16 3 92.58272 69.040394 35.532895
16 4 93.727 85.554874 17.706769
17 0 93.727 74.021474 35.869388
17 1 92.372379 52.095113 43.416204
17 2 92.776119 67.189004 34.33717
17 3 92.58272 66.10754 37.894316
17 4 93.727 85.595517 12.910706
18 0 93.727 83.965107 20.668777
18 1 92.372379 58.838002 38.949287
18 2 92.776119 68.385039 29.734685
18 3 92.58272 62.218754 38.380975
18 4 93.727 78.850918 30.41242
19 0 93.82385 91.191737 8.449538
19 1 92.372379 62.565938 38.062842
19 2 92.776119 68.713646 31.380609
19 3 92.58272 61.280586 39.326422
19 4 94.163047 82.809065 23.095276
