gen island best mean std
0 0 57.16227 -0.220121 14.942759
0 1 57.16227 -0.219892 12.021835
0 2 57.16227 -2.155403 10.960454
0 3 57.16227 -0.28817 12.223003
0 4 57.253797 -0.476913 14.148504
1 0 57.188859 11.230878 25.345691
1 1 57.752976 11.882049 24.302169
1 2 57.16227 7.872802 21.27225
1 3 57.16227 9.588758 23.000856
1 4 57.276415 4.479805 20.868566
2 0 66.179917 20.220683 28.221224
2 1 66.16227 22.084432 26.297278
2 2 57.732142 23.547475 26.537278
2 3 66.16227 28.067804 27.804695
2 4 57.601837 22.508189 29.267496
3 0 66.179917 29.165102 29.528846
3 1 66.16227 32.306327 26.669002
3 2 66.16227 36.86695 25.905923
3 3 66.16227 31.672717 28.549051
3 4 57.601837 37.750982 27.740973
4 0 66.16227 42.820207 28.134329
4 1 66.16227 43.353887 23.643783
4 2 66.16227 42.025083 25.120908
4 3 66.100103 33.797348 29.380139
4 4 66.282972 35.790811 28.621959
5 0 94.023266 46.411891 27.013098
5 1 66.16227 52.682449 18.400501
5 2 66.16227 43.061198 25.207487
5 3 75.091917 38.710993 28.737184
5 4 75.263428 47.420866 23.115239
6 0 94.023266 42.181768 28.135099
6 1 66.16227 54.461873 15.87552
6 2 66.16227 56.48727 10.337765
6 3 75.091917 43.645149 30.346466
6 4 75.263428 52.044805 18.075511
7 0 94.023266 43.278452 29.355197
7 1 66.16227 44.822545 25.312474
7 2 66.16227 54.68727 14.085431
7 3 75.091917 35.366968 33.441171
7 4 75.263428 53.626344 19.899546
8 0 75.16227 43.021253 27.826294
8 1 66.16227 44.791064 27.720284
8 2 75.091917 53.325241 20.007511
8 3 75.263428 33.555787 33.169504
8 4 94.023266 49.929336 22.483208
9 0 75.16227 45.702928 27.133776
9 1 66.16227 37.832738 31.057558
9 2 75.091917 47.698234 26.53319
9 3 75.263428 31.813774 31.39693
9 4 94.023266 47.74693 25.532798
10 0 75.16227 35.837294 31.813314
10 1 66.225448 48.180461 26.137928
10 2 75.091917 44.543856 26.832284
10 3 75.263428 41.214745 28.854789
10 4 94.023266 42.658443 25.224801
11 0 75.16227 41.065168 29.244912
11 1 66.225448 51.546646 25.273227
11 2 75.091917 37.292937 29.789598
11 3 75.263428 49.759337 23.360429
11 4 94.023266 46.15206 21.54428
12 0 75.16227 33.004325 31.135996
12 1 75.091917 41.860761 30.659722
12 2 75.263428 48.659398 23.261394
12 3 75.244258 48.445577 21.065418
12 4 75.16227 41.620248 25.199748
13 0 75.16227 41.512403 29.261337
13 1 75.091917 27.444039 32.799886
13 2 75.263428 44.630043 27.913123
13 3 75.752976 40.228424 25.844668
13 4 75.16227 29.679195 31.918836
14 0 75.16227 28.046447 31.98503
14 1 75.091917 24.99427 31.082317
14 2 75.263428 46.177346 27.036852
14 3 75.752976 38.755656 25.602594
14 4 75.16227 37.025126 30.81524
15 0 75.16227 39.221301 30.966471
15 1 75.091917 26.363762 31.782763
15 2 75.263428 42.131102 28.954866
15 3 75.752976 41.705065 25.169487
15 4 75.16227 35.588152 29.81376
16 0 75.16227 36.520118 32.590015
16 1 75.263428 36.909653 32.840446
16 2 75.752976 44.499675 27.377591
16 3 75.752976 39.365119 27.740077
16 4 75.16227 44.574453 28.591857
17 0 75.16227 41.210494 32.38903
17 1 75.263428 33.129383 31.983373
17 2 75.752976 33.34499 30.98132
17 3 75.752976 46.115014 28.360236
17 4 75.16227 46.442668 27.573404
18 0 75.16227 34.996662 34.674496
18 1 84.16227 33.832903 32.784006
18 2 75.752976 23.871324 30.379747
18 3 75.752976 26.181824 31.233629
18 4 75.16227 49.343492 24.601038
19 0 75.16227 35.661504 31.25416
19 1 75.263428 32.675336 32.441837
19 2 75.752976 26.405859 29.770423
19 3 75.752976 38.512154 28.567275
19 4 75.16227 46.175366 24.722682
