
1 88.42385 23.629556 31.402953
2 91.772379 38.154251 37.185828
3 92.372379 51.55021 36.235986
4 92.372379 54.021847 38.818028
5 92.372379 56.002662 36.995991
6 92.98272 61.59764 34.730613
7 92.98272 68.21556 33.000813
8 94.18272 67.074476 34.635692
9 94.18272 71.348061 28.199
10 94.38272 68.489791 31.613836
11 94.38272 83.380995 14.135927
12 94.38272 84.28712 14.424549
13 94.38272 74.05273 28.775265
14 94.38272 80.08098 23.993633
15 94.38272 56.284403 39.99051
16 94.38272 67.490968 31.522433
17 94.38272 67.948689 34.024319
18 94.38272 70.440536 31.506688
19 94.38272 52.838735 42.16129
