
1 57.16227 9.007671 24.826357
2 66.091917 20.537789 27.84473
3 66.091917 33.838764 29.881919
4 66.091917 26.133236 30.298627
5 66.091917 32.422133 30.80931
6 66.091917 38.937678 28.125782
7 66.091917 36.027031 28.207758
8 66.091917 42.535306 26.132211
9 66.091917 49.924835 21.029463
10 66.091917 40.051429 27.212408
11 66.108356 35.634994 28.285192
12 66.108356 38.915673 27.208409
13 66.113896 39.594948 27.746407
14 66.16227 39.402496 25.320788
15 66.16227 50.014686 20.089971
16 66.16227 40.63701 26.837162
17 66.263428 39.253145 27.957909
18 66.263428 44.172312 23.362281
19 75.067755 52.56651 17.487017
