
1 57.266659 4.761951 16.296834
2 66.701683 18.624844 27.32144
3 66.701683 28.560316 27.091139
4 66.701683 46.155183 22.184569
5 66.701683 49.106579 18.815069
6 75.706695 57.06492 13.966775
7 75.706695 57.669937 16.735518
8 75.716796 61.485003 9.936562
9 75.716796 64.944637 7.321575
10 75.716796 65.664342 12.000702
11 75.716796 61.843464 17.145766
12 75.716796 59.765482 16.010032
13 75.716796 49.810094 23.670173
14 75.716796 49.851317 18.779002
15 75.716796 48.699535 21.014867
16 75.716796 52.333646 20.950318
17 86.985064 44.025604 26.344841
18 86.985064 49.208205 25.434515
19 86.985064 50.316354 22.171164
