gen island best mean std
0 0 91.772379 7.461977 26.950903
0 1 87.727 7.686607 28.379282
0 2 91.772379 9.016741 29.676451
0 3 91.772379 13.994927 35.516815
0 4 89.137405 11.009635 24.975097
1 0 91.772379 28.147682 36.238326
1 1 90.137405 35.215313 40.681228
1 2 91.84704 32.789425 43.585583
1 3 92.686794 25.216451 40.090067
1 4 93.327 36.657074 33.812205
2 0 92.44704 40.723572 38.823573
2 1 92.512404 59.842901 38.466712
2 2 91.84704 61.025089 38.623465
2 3 92.686794 55.742394 40.097532
2 4 93.327 68.441499 32.75215
3 0 92.44704 55.023108 41.885705
3 1 92.776119 74.637077 29.688642
3 2 91.84704 73.884485 33.247197
3 3 92.686794 64.459723 34.910717
3 4 93.327 62.876354 36.288727
4 0 92.44704 70.229391 34.536026
4 1 92.776119 81.206407 20.978593
4 2 92.527 78.77247 29.608062
4 3 92.686794 61.260522 31.627424
4 4 93.327 64.471611 33.920717
5 0 92.44704 79.588911 25.161235
5 1 92.776119 83.103995 19.046148
5 2 92.527 86.917376 17.751696
5 3 93.796054 68.752335 31.975049
5 4 93.527 78.892441 27.600851
6 0 92.44704 83.988135 20.543874
6 1 92.563558 79.876157 21.475634
6 2 92.527 83.696369 14.646675
6 3 93.796054 60.373861 31.265586
6 4 93.527 89.418487 10.205889
7 0 92.44704 70.693516 33.677655
7 1 92.776119 84.629909 14.867539
7 2 92.527 82.807408 16.641316
7 3 93.796054 58.045003 34.108504
7 4 93.527 87.10694 13.912345
8 0 92.44704 74.024687 30.507087
8 1 92.776119 63.249876 38.503092
8 2 92.527 85.742173 10.246667
8 3 93.796054 69.867348 28.908968
8 4 93.527 87.397032 17.25768
9 0 92.44704 71.145414 31.407418
9 1 92.776119 57.398205 38.833185
9 2 92.527 79.141146 28.886893
9 3 93.796054 64.181976 29.730856
9 4 93.727 86.137121 14.570729
10 0 92.44704 83.279221 23.0679
10 1 92.776119 68.307632 37.564028
10 2 92.527 73.019755 30.819846
10 3 93.796054 59.759395 38.631634
10 4 93.727 87.501002 11.715663
11 0 92.44704 58.086789 43.022525
11 1 92.776119 78.940689 27.23553
11 2 92.527 82.953313 19.131086
11 3 93.796054 70.543498 31.979819
11 4 93.727 88.7858 7.361921
12 0 93.370654 70.438001 36.504566
12 1 92.776119 65.845925 36.86596
12 2 92.527 79.892791 19.355725
12 3 93.809567 77.872164 23.85818
12 4 93.727 84.419771 22.428346
13 0 93.370654 74.32358 30.761555
13 1 92.776119 76.531692 28.77764
13 2 93.127 67.041952 31.171544
13 3 93.809567 75.350619 29.069602
13 4 93.727 89.568966 6.860056
14 0 93.370654 86.092746 16.759891
14 1 92.776119 76.395011 26.770085
14 2 93.127 68.753854 31.747015
14 3 93.809567 82.958827 18.325386
14 4 93.727 79.054451 28.227223
15 0 93.370654 74.747686 29.773175
15 1 92.776119 75.571861 29.170285
15 2 93.127 75.423355 31.668104
15 3 93.809567 75.692312 21.885641
15 4 93.727 83.8153 22.940165
16 0 93.370654 73.905448 28.948191
16 1 92.776119 63.622347 36.054359
16 2 93.127 88.525606 12.463848
16 3 93.809567 77.858783 20.781205
16 4 93.727 89.38014 9.698335
17 0 93.370654 68.944642 37.501517
17 1 92.776119 77.041522 27.22141
17 2 93.127 90.879251 2.163055
17 3 93.809567 62.429794 38.829804
17 4 93.727 87.635677 11.596557
18 0 93.370654 81.618531 24.205625
18 1 92.776119 72.073094 28.348038
18 2 93.127 79.618337 30.361591
18 3 93.809567 82.291986 20.809678
18 4 93.727 76.87939 29.683402
19 0 93.370654 75.268976 28.3006
19 1 92.776119 73.178945 26.81853
19 2 93.127 78.310775 29.127918
19 3 93.809567 75.031309 30.081031
19 4 93.727 83.817633 22.368294
