gen island best mean std
0 0 91.772379 8.482343 26.822616
0 1 91.772379 8.650807 29.065593
0 2 92.33704 15.611599 35.439533
0 3 92.500134 12.835846 36.194667
0 4 91.772379 14.868037 31.897002
1 0 92.500134 21.951238 34.756882
1 1 92.04704 31.066763 41.248738
1 2 92.33704 42.399093 44.293501
1 3 92.500134 38.411251 41.947577
1 4 91.947727 28.497815 40.691599
2 0 92.500134 42.665325 40.248388
2 1 92.379644 31.615996 40.299055
2 2 92.572379 61.707101 34.567582
2 3 93.527 50.422749 42.181198
2 4 91.947727 38.627127 42.179317
3 0 92.518596 66.037296 37.950024
3 1 92.576119 48.947861 43.575743
3 2 92.572379 56.641691 29.667395
3 3 93.527 64.893 40.749326
3 4 92.494055 60.079008 40.640419
4 0 92.576119 69.945987 33.71103
4 1 92.572379 61.957124 39.038531
4 2 93.527 64.516064 30.798587
4 3 92.494055 61.422475 41.409108
4 4 92.518596 62.897615 36.384352
5 0 92.576119 76.539512 32.353269
5 1 92.572379 67.259604 35.07267
5 2 93.527 77.236266 28.299892
5 3 92.494055 46.161023 42.907281
5 4 92.518596 58.221051 37.601058
6 0 92.576119 76.762184 30.019728
6 1 92.770654 70.537524 33.949208
6 2 93.527 88.740422 11.138828
6 3 92.494055 62.230938 38.56228
6 4 92.58272 76.148447 27.328974
7 0 93.801503 73.908511 32.959429
7 1 92.770654 76.407823 29.833871
7 2 93.527 86.390563 19.590786
7 3 92.494055 57.178676 38.527178
7 4 92.576119 76.638654 25.986652
8 0 92.770654 67.973838 31.559463
8 1 93.527 81.657852 24.800099
8 2 93.527 79.98825 28.343822
8 3 92.576119 73.285937 31.8354
8 4 93.801503 76.997547 25.334999
9 0 92.770654 64.569524 34.432277
9 1 93.527 78.521422 27.023412
9 2 93.527 82.752457 23.208194
9 3 92.576119 81.059975 27.105178
9 4 93.801503 76.153275 25.226107
10 0 92.770654 66.258044 35.22523
10 1 93.527 88.371471 15.542968
10 2 93.527 88.11004 15.191159
10 3 92.576119 79.425966 25.042758
10 4 94.350144 71.108463 31.617954
11 0 92.770654 63.477726 36.586189
11 1 93.527 85.994115 21.304031
11 2 93.527 88.105556 15.241023
11 3 92.58272 69.07702 37.790023
11 4 94.350144 75.926207 27.130349
12 0 93.527 53.303801 42.603025
12 1 93.527 90.488481 6.698382
12 2 92.527 86.637484 17.683166
12 3 94.350144 71.752232 35.503512
12 4 93.727 85.086225 17.991834
13 0 93.527 67.102051 39.602035
13 1 93.527 78.776273 31.523083
13 2 93.527 76.47293 33.316896
13 3 94.350144 77.138696 29.019297
13 4 93.727 71.279157 31.011582
14 0 93.527 77.250636 31.734626
14 1 93.527 88.675955 15.388401
14 2 93.527 79.676876 30.367006
14 3 94.350144 73.511404 30.518444
14 4 93.727 77.047134 26.67553
15 0 93.527 79.332501 29.024549
15 1 93.527 86.28926 19.497797
15 2 93.527 88.705492 15.246268
15 3 94.350144 75.376809 29.257825
15 4 93.727 72.747252 33.428466
16 0 93.527 74.642845 35.172534
16 1 93.727 86.938256 21.288715
16 2 94.350144 89.932159 5.413618
16 3 93.727 76.762131 24.128864
16 4 93.727 73.775142 29.484421
17 0 93.527 70.027306 39.843568
17 1 93.727 89.653973 7.66458
17 2 94.350144 91.648079 1.487443
17 3 93.727 65.720906 36.210538
17 4 93.727 74.134834 28.336958
18 0 93.527 78.522881 31.259987
18 1 93.727 90.97102 3.08449
18 2 94.350144 84.07268 21.771218
18 3 93.727 81.24427 26.272229
18 4 93.727 72.997571 30.351269
19 0 93.527 87.099115 18.553053
19 1 93.727 87.754906 17.139976
19 2 94.350144 88.960815 10.964563
19 3 93.78272 81.027694 26.396465
19 4 93.727 79.831545 27.452393
