
1 57.16227 4.646095 19.018457
2 75.054579 18.676595 28.174183
3 75.054579 22.47221 29.536907
4 75.054579 35.625224 31.223561
5 75.054579 29.990711 31.169406
6 75.054579 33.793416 30.76558
7 75.054579 36.922057 30.031066
8 75.054579 38.945875 30.127587
9 75.054579 50.425016 23.123976
10 75.054579 45.76446 25.643285
11 75.054579 33.239801 29.53187
12 75.054579 43.805306 25.80745
13 75.054579 43.38171 26.948387
14 75.054579 49.482987 23.428455
15 75.054579 32.891698 31.567299
16 75.054579 46.475514 26.100075
17 75.054579 47.471193 26.410227
18 75.054579 43.95921 29.115128
19 75.054579 33.391833 34.78529
